STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",962031,0,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",71979,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",640417,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",31875,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",514271,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",37343,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",419271,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",42135,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",696980,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",48490,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",595834,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",72917,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",673959,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",61042,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",512708,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",49635,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",518802,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",58594,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",563750,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",63698,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",550886,1,1,4,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",40990,0,0,0,True
