Time  [ms],Memory Usage [KB],Time  [ms],Battery Power [uW] (Raw),Battery Power [uW] (Delta),Time  [ms],CPU Load [%]
82,2454156,83,0,0,82,16
183,2454896,184,0,0,182,25
285,2455140,286,0,0,284,20
383,2455224,383,0,0,382,9
485,2455320,485,0,0,484,8
585,2455676,586,0,0,584,17
687,2455916,687,0,0,685,17
785,2456028,785,0,0,784,16
885,2455960,885,0,0,884,3
986,2456844,987,0,0,986,12
1089,2457140,1089,0,0,1087,16
1187,2456548,1187,0,0,1186,14
1288,2456548,1289,0,0,1287,3
1388,2456968,1389,0,0,1388,17
1488,2456968,1489,0,0,1487,15
1588,2456212,1589,0,0,1588,15
1689,2456520,1689,0,0,1688,8
1790,2456864,1790,0,0,1789,15
1893,2456680,1894,0,0,1891,15
1990,2456156,1991,0,0,1990,14
2090,2456156,2090,0,0,2090,6
2193,2456912,2193,0,0,2191,16
2292,2456520,2292,0,0,2291,18
2393,2456128,2393,0,0,2392,8
2496,2456128,2496,538996,538996,2495,14
2596,2456756,2596,538996,538996,2595,19
2696,2456756,2696,538996,538996,2695,16
2797,2456432,2797,538996,538996,2796,10
2898,2456568,2899,538996,538996,2897,8
2998,2456972,2999,538996,538996,2997,12
3098,2456832,3098,538996,538996,3097,18
3198,2456244,3199,538996,538996,3198,8
3298,2456572,3299,538996,538996,3298,11
3400,2456872,3400,538996,538996,3399,15
3500,2456872,3500,538996,538996,3499,14
3602,2456088,3602,538996,538996,3600,5
3701,2456652,3702,538996,538996,3700,19
3802,2457920,3802,538996,538996,3801,25
3901,2461776,3902,538996,538996,3901,30
4001,2477936,4002,538996,538996,4001,30
4102,2477136,4102,538996,538996,4101,37
4202,2460420,4203,538996,538996,4202,39
4303,2461544,4303,538996,538996,4302,23
4403,2456780,4403,538996,538996,4402,22
4505,2459464,4505,538996,538996,4504,38
4606,2459632,4606,538996,538996,4604,18
4706,2460072,4706,538996,538996,4705,30
4806,2465792,4806,538996,538996,4805,38
4906,2480072,4906,538996,538996,4905,34
5008,2489624,5008,538996,538996,5006,24
5108,2512412,5108,538996,538996,5106,31
5208,2518860,5209,538996,538996,5207,25
5308,2503288,5308,538996,538996,5307,32
5408,2519864,5408,538996,538996,5407,29
5508,2503052,5509,538996,538996,5507,27
5609,2504188,5609,538996,538996,5608,31
5709,2504308,5709,538996,538996,5708,30
5809,2504256,5810,538996,538996,5808,19
5911,2504444,5911,538996,538996,5909,30
6010,2505156,6011,538996,538996,6009,31
6110,2504616,6110,538996,538996,6109,29
6210,2504236,6210,538996,538996,6210,21
6311,2505336,6313,538996,538996,6311,23
6411,2505652,6411,538996,538996,6410,34
6511,2505212,6511,538996,538996,6511,32
6611,2505268,6612,538996,538996,6611,26
6713,2505532,6714,538996,538996,6712,22
6813,2506292,6813,538996,538996,6812,35
6912,2506644,6913,538996,538996,6912,35
7013,2507272,7013,538996,538996,7012,35
7114,2507308,7115,538996,538996,7113,28
7214,2507848,7215,538996,538996,7214,30
7314,2510252,7315,538996,538996,7314,35
7415,2509352,7415,538996,538996,7414,34
7515,2508820,7515,538996,538996,7514,30
7615,2509116,7615,538996,538996,7615,23
7716,2510732,7717,538996,538996,7715,35
7816,2511512,7816,538996,538996,7815,35
7916,2511716,7916,538996,538996,7916,31
8016,2511164,8016,538996,538996,8016,29
8118,2511892,8118,538996,538996,8117,21
8218,2513500,8219,538996,538996,8217,30
8318,2498864,8318,538996,538996,8318,27
8419,2498864,8419,538996,538996,8418,15
8519,2496944,8519,538996,538996,8518,19
8620,2496748,8620,538996,538996,8619,6
8721,2497572,8721,538996,538996,8720,15
8821,2497856,8822,538996,538996,8821,12
8922,2497824,8923,538996,538996,8921,17
9022,2497564,9023,538996,538996,9022,16
9123,2497128,9123,538996,538996,9123,6
9225,2497028,9225,538996,538996,9224,15
9324,2498072,9325,538996,538996,9324,18
9424,2498152,9425,538996,538996,9424,16
9525,2498200,9526,538996,538996,9525,15
9626,2497416,9626,538996,538996,9625,12
9727,2497416,9727,538996,538996,9726,1
9828,2498068,9829,538996,538996,9827,15
9928,2498396,9928,538996,538996,9927,18
10029,2498208,10029,538996,538996,10028,14
10129,2498216,10130,538996,538996,10129,13
10230,2497824,10231,538996,538996,10229,13
10330,2497452,10331,538996,538996,10330,10
10431,2498216,10431,538996,538996,10430,19
10531,2499424,10531,538996,538996,10530,26
10631,2500416,10632,538996,538996,10631,25
10732,2500572,10732,538996,538996,10731,22
10833,2502192,10834,538996,538996,10832,20
10933,2504020,10933,538996,538996,10932,28
11033,2500160,11033,538996,538996,11032,35
11134,2502008,11134,538996,538996,11133,34
11236,2501420,11236,538996,538996,11234,15
11336,2501084,11337,538996,538996,11335,29
11436,2502004,11436,538996,538996,11435,25
11537,2502004,11537,538996,538996,11536,23
11637,2502004,11638,538996,538996,11636,20
11738,2505728,11738,538996,538996,11737,46
11838,2506632,11838,538996,538996,11837,16
11939,2508000,11939,538996,538996,11938,28
12039,2508324,12039,538996,538996,12038,15
12139,2509372,12139,538996,538996,12138,27
12239,2506196,12240,538996,538996,12239,27
12340,2507188,12340,538996,538996,12339,16
12442,2509256,12442,538996,538996,12440,30
12541,2508908,12542,538996,538996,12540,40
12643,2507800,12644,538996,538996,12641,43
12742,2513112,12742,538996,538996,12741,46
12842,2518836,12843,538996,538996,12841,22
12943,2520764,12943,538996,538996,12942,20
13043,2521920,13043,538996,538996,13042,0
13144,2522308,13144,538996,538996,13142,34
13244,2522892,13244,538996,538996,13243,36
13344,2523164,13344,538996,538996,13343,33
13445,2523764,13445,538996,538996,13444,25
13545,2521196,13545,538996,538996,13544,39
13646,2522076,13646,538996,538996,13645,38
13748,2523236,13748,538996,538996,13747,42
13848,2523664,13848,538996,538996,13847,34
13948,2524272,13949,538996,538996,13947,41
14048,2523840,14049,538996,538996,14048,40
14148,2524712,14149,538996,538996,14148,22
14249,2526104,14249,538996,538996,14248,33
14349,2526348,14350,538996,538996,14349,20
14450,2526192,14450,538996,538996,14449,20
14550,2525636,14551,538996,538996,14550,18
14651,2525636,14652,538996,538996,14651,4
14753,2525968,14753,538996,538996,14752,19
14853,2526172,14853,538996,538996,14852,34
14953,2526296,14953,538996,538996,14952,31
15054,2526148,15054,538996,538996,15052,32
15154,2525852,15154,538996,538996,15153,14
15255,2526088,15256,538996,538996,15254,5
15355,2525628,15356,538996,538996,15354,30
15456,2525944,15457,538996,538996,15455,22
15557,2526272,15557,538996,538996,15556,28
15657,2526476,15657,538996,538996,15656,20
15759,2526328,15759,1007055,1007055,15758,14
15858,2526232,15858,1007055,1007055,15857,8
15959,2527132,15960,1007055,1007055,15958,15
16060,2526836,16061,1007055,1007055,16059,0
16160,2526788,16160,1007055,1007055,16159,18
16260,2527036,16261,1007055,1007055,16259,23
16361,2527036,16361,1007055,1007055,16360,24
16462,2526888,16462,1007055,1007055,16461,13
16562,2527016,16562,1007055,1007055,16561,19
16663,2527296,16663,1007055,1007055,16662,20
16763,2526344,16763,1007055,1007055,16762,41
16866,2527068,16868,1007055,1007055,16865,38
16967,2527580,16968,1007055,1007055,16966,40
17067,2526992,17068,1007055,1007055,17066,0
17169,2528088,17170,1007055,1007055,17166,44
17266,2530224,17266,1007055,1007055,17265,49
17366,2529076,17366,1007055,1007055,17365,38
17467,2529076,17467,1007055,1007055,17466,25
17567,2515164,17567,1007055,1007055,17566,32
17668,2513376,17669,1007055,1007055,17667,2
17768,2513624,17768,1007055,1007055,17767,20
17869,2514100,17869,1007055,1007055,17868,16
17969,2514284,17969,1007055,1007055,17968,18
18069,2513544,18069,1007055,1007055,18068,18
18170,2513152,18171,1007055,1007055,18169,4
18272,2513528,18273,1007055,1007055,18271,14
18371,2514044,18372,1007055,1007055,18370,19
18471,2514132,18471,1007055,1007055,18470,18
18571,2514788,18571,1007055,1007055,18570,27
18671,2515568,18671,1007055,1007055,18670,22
18772,2515684,18772,1007055,1007055,18771,25
18872,2516600,18872,1007055,1007055,18871,30
18973,2517972,18973,1007055,1007055,18972,44
19073,2518376,19074,1007055,1007055,19072,44
19174,2518800,19174,1007055,1007055,19173,23
19279,2513472,19280,1007055,1007055,19275,27
19374,2513728,19374,1007055,1007055,19373,25
19475,2514176,19475,1007055,1007055,19474,14
19575,2513984,19576,1007055,1007055,19574,14
19675,2513820,19676,1007055,1007055,19674,10
19777,2514136,19777,1007055,1007055,19775,4
19876,2515388,19876,1007055,1007055,19875,26
19977,2515308,19977,1007055,1007055,19976,16
20077,2515440,20077,1007055,1007055,20076,18
20177,2514936,20177,1007055,1007055,20176,15
20280,2514936,20281,1007055,1007055,20278,2
20378,2516116,20378,1007055,1007055,20377,36
20478,2516860,20479,1007055,1007055,20477,30
20579,2517944,20579,1007055,1007055,20578,31
20679,2517500,20679,1007055,1007055,20678,29
20781,2518560,20782,1007055,1007055,20780,19
20880,2520808,20880,1007055,1007055,20879,37
20981,2522280,20981,1007055,1007055,20980,27
21081,2517508,21081,1007055,1007055,21080,24
21181,2516884,21182,1007055,1007055,21180,17
21283,2516884,21283,1007055,1007055,21281,13
21383,2517676,21383,1007055,1007055,21382,25
21484,2517812,21484,1007055,1007055,21483,23
21583,2517848,21584,1007055,1007055,21583,18
21684,2517256,21684,1007055,1007055,21683,18
21785,2517500,21786,1007055,1007055,21784,9
21885,2518412,21885,1007055,1007055,21884,18
21985,2518460,21986,1007055,1007055,21985,15
22085,2518932,22085,1007055,1007055,22084,23
22185,2519804,22186,1007055,1007055,22185,31
22287,2519708,22288,1007055,1007055,22286,17
22386,2520848,22386,1007055,1007055,22385,28
22487,2522144,22487,1007055,1007055,22486,34
22587,2526240,22588,1007055,1007055,22587,42
22687,2535008,22688,1007055,1007055,22687,46
22788,2553196,22789,1007055,1007055,22787,35
22838,2541844,22838,1007055,1007055,22837,45
22938,2548884,22939,1007055,1007055,22938,50
23039,2538276,23039,1007055,1007055,23038,37
23139,2539708,23139,1007055,1007055,23138,36
23239,2557468,23239,1007055,1007055,23239,35
23340,2557900,23340,1007055,1007055,23339,27
23440,2559436,23440,1007055,1007055,23439,40
23540,2534716,23541,1007055,1007055,23540,38
23641,2532512,23641,1007055,1007055,23640,43
23741,2532216,23741,1007055,1007055,23740,42
23841,2531856,23841,1007055,1007055,23840,29
23942,2531788,23943,1007055,1007055,23941,30
24042,2533112,24042,1007055,1007055,24041,36
24142,2533064,24142,1007055,1007055,24141,36
24242,2533032,24243,1007055,1007055,24242,35
