Run number,cpu,mem
1,16.76982456140349,165459.550877193
2,16.45923344947733,165933.35888501743
3,0.0,165758.89122807016
4,13.828521126760533,165416.87676056338
5,9.863192182410424,167800.1009771987
6,0.0,165375.45454545456
7,14.702247191011212,165190.0936329588
8,22.868679245283023,164703.96603773584
9,0.0,160265.96538461538
10,5.1570881226053515,159744.0766283525
