Time  [ms],Memory Usage [KB],Time  [ms],Battery Power [uW] (Raw),Battery Power [uW] (Delta),Time  [ms],CPU Load [%]
9,2464916,10,0,0,75,21
77,2465376,78,0,0,176,22
177,2466116,178,0,0,276,15
277,2466312,278,0,0,377,8
379,2465952,380,0,0,479,24
481,2467228,482,0,0,579,29
581,2467416,582,0,0,679,26
681,2468416,681,0,0,782,17
786,2468024,787,0,0,881,20
883,2468340,884,0,0,981,20
983,2469132,984,0,0,1082,20
1084,2467760,1085,0,0,1183,5
1186,2467168,1188,0,0,1281,20
1283,2467976,1283,0,0,1382,14
1383,2467732,1384,0,0,1484,16
1487,2467936,1488,0,0,1586,7
1590,2466924,1592,0,0,1684,15
1686,2466988,1687,0,0,1784,14
1785,2467564,1786,0,0,1886,15
1888,2467564,1890,0,0,1989,7
1992,2467012,1994,0,0,2087,25
2089,2467612,2090,0,0,2186,23
2188,2468436,2189,0,0,2287,18
2288,2468488,2289,0,0,2390,10
2393,2467884,2394,0,0,2489,10
2492,2468180,2493,0,0,2588,17
2590,2468644,2590,0,0,2690,17
2691,2468644,2692,0,0,2791,11
2794,2468056,2796,0,0,2892,9
2895,2468304,2897,0,0,2991,16
2992,2469444,2993,0,0,3091,0
3092,2469364,3092,0,0,3193,17
3195,2468592,3196,0,0,3295,2
3297,2468436,3298,0,0,3394,19
3396,2468832,3396,0,0,3495,14
3496,2469512,3497,0,0,3595,16
3597,2469644,3598,0,0,3695,23
3696,2469280,3697,0,0,3795,22
3796,2469476,3796,0,0,3895,32
3896,2470184,3896,0,0,3996,30
3997,2471156,3997,0,0,4097,19
4098,2470780,4099,0,0,4196,29
4197,2472080,4198,0,0,4296,30
4297,2473540,4298,0,0,4398,32
4400,2474080,4400,0,0,4498,17
4499,2473368,4499,0,0,4598,42
4598,2483172,4598,0,0,4698,37
4699,2481644,4699,0,0,4798,33
4799,2466536,4799,0,0,4900,15
4902,2466500,4902,0,0,5000,21
5001,2467408,5001,0,0,5100,17
5100,2467468,5101,0,0,5200,13
5201,2466876,5201,0,0,5301,13
5302,2465964,5303,0,0,5400,19
5401,2466104,5402,0,0,5501,17
5502,2465864,5502,0,0,5601,10
5602,2465344,5602,0,0,5702,17
5704,2465972,5704,0,0,5802,29
5803,2467556,5803,0,0,5902,30
5903,2468548,5903,0,0,6002,23
6003,2467956,6004,0,0,6103,20
6103,2469380,6104,0,0,6203,37
6204,2469616,6204,0,0,6303,22
6304,2469468,6304,0,0,6404,15
6404,2464568,6405,0,0,6504,32
6505,2466576,6505,0,0,6604,43
6605,2467044,6606,0,0,6705,35
6705,2467648,6706,0,0,6805,19
6806,2468512,6806,0,0,6905,35
6906,2471916,6906,0,0,7006,47
7006,2471308,7007,0,0,7106,22
7107,2466136,7107,0,0,7207,20
7208,2464960,7208,0,0,7307,48
7307,2466736,7308,0,0,7407,38
7408,2468624,7408,0,0,7507,32
7508,2468904,7508,2429601,2429601,7609,17
7610,2469000,7611,2429601,2429601,7709,32
7710,2469404,7710,2429601,2429601,7810,26
7811,2469404,7811,2429601,2429601,7909,18
7910,2468664,7910,2429601,2429601,8009,4
8010,2468664,8010,2429601,2429601,8110,21
8112,2469788,8112,2429601,2429601,8210,32
