Treatment,Subject,App package,Run number,cpu,mem
baseline,baseline.com.newsblur,com.newsblur,8,62.0,181381.50574712644
baseline,baseline.com.newsblur,com.newsblur,9,0.0,181547.7191011236
baseline,baseline.com.newsblur,com.newsblur,10,0.09999999999999996,181128.04864864866
baseline,baseline.appteam.nith.hillffair,appteam.nith.hillffair,1,10.952924791086355,162830.03621169916
baseline,baseline.appteam.nith.hillffair,appteam.nith.hillffair,2,12.319613259668508,162838.1270718232
baseline,baseline.appteam.nith.hillffair,appteam.nith.hillffair,3,18.71249999999999,162727.67045454544
baseline,baseline.appteam.nith.hillffair,appteam.nith.hillffair,4,0.0,162861.3353115727
baseline,baseline.appteam.nith.hillffair,appteam.nith.hillffair,5,0.0,162296.3343283582
baseline,baseline.appteam.nith.hillffair,appteam.nith.hillffair,6,18.745209580838317,162517.7275449102
baseline,baseline.appteam.nith.hillffair,appteam.nith.hillffair,7,20.14179104477612,161979.68059701493
baseline,baseline.appteam.nith.hillffair,appteam.nith.hillffair,8,17.87232142857143,162106.89880952382
baseline,baseline.appteam.nith.hillffair,appteam.nith.hillffair,9,23.651785714285708,161929.02083333334
baseline,baseline.appteam.nith.hillffair,appteam.nith.hillffair,10,13.534870317002854,162769.33717579252
nappagreedy,nappagreedy.de.danoeh.antennapod.debug,de.danoeh.antennapod.debug,1,0.0,165314.32746478874
nappagreedy,nappagreedy.de.danoeh.antennapod.debug,de.danoeh.antennapod.debug,2,27.0,165332.57394366196
nappagreedy,nappagreedy.de.danoeh.antennapod.debug,de.danoeh.antennapod.debug,3,19.604210526315804,164793.9192982456
nappagreedy,nappagreedy.de.danoeh.antennapod.debug,de.danoeh.antennapod.debug,4,0.0,164916.23958333334
nappagreedy,nappagreedy.de.danoeh.antennapod.debug,de.danoeh.antennapod.debug,5,0.1000000000000005,165853.26936026936
nappagreedy,nappagreedy.de.danoeh.antennapod.debug,de.danoeh.antennapod.debug,6,6.0999999999999694,161868.6923076923
nappagreedy,nappagreedy.de.danoeh.antennapod.debug,de.danoeh.antennapod.debug,7,6.09999999999997,165734.97966101696
nappagreedy,nappagreedy.de.danoeh.antennapod.debug,de.danoeh.antennapod.debug,8,9.797297297297296,165604.17567567568
nappagreedy,nappagreedy.de.danoeh.antennapod.debug,de.danoeh.antennapod.debug,9,32.0,164346.0671641791
nappagreedy,nappagreedy.de.danoeh.antennapod.debug,de.danoeh.antennapod.debug,10,0.10000000000000044,164519.07692307694
baseline,baseline.de.danoeh.antennapod.debug,de.danoeh.antennapod.debug,1,32.0,158030.6563573883
baseline,baseline.de.danoeh.antennapod.debug,de.danoeh.antennapod.debug,2,0.010996563573883164,157621.46735395188
baseline,baseline.de.danoeh.antennapod.debug,de.danoeh.antennapod.debug,3,26.0,158303.30821917808
baseline,baseline.de.danoeh.antennapod.debug,de.danoeh.antennapod.debug,4,14.489160839160819,157170.25874125873
baseline,baseline.de.danoeh.antennapod.debug,de.danoeh.antennapod.debug,5,19.75517241379313,157198.27931034483
baseline,baseline.de.danoeh.antennapod.debug,de.danoeh.antennapod.debug,6,15.063210702341149,158225.53846153847
baseline,baseline.de.danoeh.antennapod.debug,de.danoeh.antennapod.debug,7,17.583333333333332,157909.82
baseline,baseline.de.danoeh.antennapod.debug,de.danoeh.antennapod.debug,8,35.63396946564888,156736.09541984732
baseline,baseline.de.danoeh.antennapod.debug,de.danoeh.antennapod.debug,9,0.0,156739.92537313432
baseline,baseline.de.danoeh.antennapod.debug,de.danoeh.antennapod.debug,10,4.776315789473679,156394.98496240602
nappagreedy,nappagreedy.io.github.project_travel_mate,io.github.project_travel_mate,1,0.10000000000000016,350449.18691588787
nappagreedy,nappagreedy.io.github.project_travel_mate,io.github.project_travel_mate,2,17.972925764192112,345979.97379912663
nappagreedy,nappagreedy.io.github.project_travel_mate,io.github.project_travel_mate,3,27.0,348507.25974025973
nappagreedy,nappagreedy.io.github.project_travel_mate,io.github.project_travel_mate,4,5.0605263157894225,349811.9692982456
nappagreedy,nappagreedy.io.github.project_travel_mate,io.github.project_travel_mate,5,-2.7000000000000055,352998.6377952756
nappagreedy,nappagreedy.io.github.project_travel_mate,io.github.project_travel_mate,6,16.54827586206894,346550.8620689655
nappagreedy,nappagreedy.io.github.project_travel_mate,io.github.project_travel_mate,7,31.64782608695652,347515.88260869565
nappagreedy,nappagreedy.io.github.project_travel_mate,io.github.project_travel_mate,8,9.385135135135123,347886.6711711712
nappagreedy,nappagreedy.io.github.project_travel_mate,io.github.project_travel_mate,9,22.6966183574879,346819.9130434783
nappagreedy,nappagreedy.io.github.project_travel_mate,io.github.project_travel_mate,10,10.0701834862385,347719.6972477064
nappatfpr,nappatfpr.com.ak.uobtimetable,com.ak.uobtimetable,1,32.0,182247.95575221238
nappatfpr,nappatfpr.com.ak.uobtimetable,com.ak.uobtimetable,2,32.0,182199.41964285713
nappatfpr,nappatfpr.com.ak.uobtimetable,com.ak.uobtimetable,3,20.567256637168125,181347.64601769912
nappatfpr,nappatfpr.com.ak.uobtimetable,com.ak.uobtimetable,4,0.09999999999999978,181535.34234234234
nappatfpr,nappatfpr.com.ak.uobtimetable,com.ak.uobtimetable,5,7.200000000000014,182227.57258064515
nappatfpr,nappatfpr.com.ak.uobtimetable,com.ak.uobtimetable,6,11.79189189189186,180290.2162162162
nappatfpr,nappatfpr.com.ak.uobtimetable,com.ak.uobtimetable,7,0.0,179826.75247524751
nappatfpr,nappatfpr.com.ak.uobtimetable,com.ak.uobtimetable,8,14.02222222222222,181089.12037037036
nappatfpr,nappatfpr.com.ak.uobtimetable,com.ak.uobtimetable,9,23.037037037037038,181635.41666666666
nappatfpr,nappatfpr.com.ak.uobtimetable,com.ak.uobtimetable,10,0.0999999999999998,179707.33644859813
nappatfpr,nappatfpr.com.newsblur,com.newsblur,1,0.0,181703.48958333334
nappatfpr,nappatfpr.com.newsblur,com.newsblur,2,13.353846153846154,179737.14932126697
nappatfpr,nappatfpr.com.newsblur,com.newsblur,3,23.19206349206349,181457.9470899471
nappatfpr,nappatfpr.com.newsblur,com.newsblur,4,18.969473684210513,181269.62631578947
nappatfpr,nappatfpr.com.newsblur,com.newsblur,5,21.588481675392668,181360.4659685864
nappatfpr,nappatfpr.com.newsblur,com.newsblur,6,9.279234972677584,181316.6338797814
nappatfpr,nappatfpr.com.newsblur,com.newsblur,7,22.0,180976.00574712644
nappatfpr,nappatfpr.com.newsblur,com.newsblur,8,5.8999999999999835,180208.06976744186
nappatfpr,nappatfpr.com.newsblur,com.newsblur,9,0.0,180837.5421686747
nappatfpr,nappatfpr.com.newsblur,com.newsblur,10,32.31618497109828,183973.40462427746
nappatfpr,nappatfpr.io.github.hidroh.materialistic,io.github.hidroh.materialistic,1,16.30995670995668,254636.00432900432
nappatfpr,nappatfpr.io.github.hidroh.materialistic,io.github.hidroh.materialistic,2,24.775700934579415,253117.70560747664
nappatfpr,nappatfpr.io.github.hidroh.materialistic,io.github.hidroh.materialistic,3,7.20000000000003,257100.62403100776
nappatfpr,nappatfpr.io.github.hidroh.materialistic,io.github.hidroh.materialistic,4,26.44238683127574,253938.19753086418
nappatfpr,nappatfpr.io.github.hidroh.materialistic,io.github.hidroh.materialistic,5,19.41223628691983,252015.9535864979
nappatfpr,nappatfpr.io.github.hidroh.materialistic,io.github.hidroh.materialistic,6,0.0,251789.70952380952
nappatfpr,nappatfpr.io.github.hidroh.materialistic,io.github.hidroh.materialistic,7,27.1195,250435.18
nappatfpr,nappatfpr.io.github.hidroh.materialistic,io.github.hidroh.materialistic,8,36.332820512820504,249567.75384615385
nappatfpr,nappatfpr.io.github.hidroh.materialistic,io.github.hidroh.materialistic,9,41.623232323232315,253696.68181818182
nappatfpr,nappatfpr.io.github.hidroh.materialistic,io.github.hidroh.materialistic,10,50.66649214659685,250356.68586387436
nappatfpr,nappatfpr.io.github.project_travel_mate,io.github.project_travel_mate,1,16.391441441441422,353560.6711711712
nappatfpr,nappatfpr.io.github.project_travel_mate,io.github.project_travel_mate,2,5.042801556420244,351913.9143968872
nappatfpr,nappatfpr.io.github.project_travel_mate,io.github.project_travel_mate,3,12.663052208835335,355584.5582329317
nappatfpr,nappatfpr.io.github.project_travel_mate,io.github.project_travel_mate,4,5.800000000000008,350182.6525423729
nappatfpr,nappatfpr.io.github.project_travel_mate,io.github.project_travel_mate,5,6.001666666666653,350930.85833333334
nappatfpr,nappatfpr.io.github.project_travel_mate,io.github.project_travel_mate,6,5.900000000000003,347794.5
nappatfpr,nappatfpr.io.github.project_travel_mate,io.github.project_travel_mate,7,0.0,348611.375
nappatfpr,nappatfpr.io.github.project_travel_mate,io.github.project_travel_mate,8,24.088780487804854,350202.0048780488
nappatfpr,nappatfpr.io.github.project_travel_mate,io.github.project_travel_mate,9,0.0,349178.0878048781
nappatfpr,nappatfpr.io.github.project_travel_mate,io.github.project_travel_mate,10,0.1000000000000002,348399.6
baseline,baseline.io.github.project_travel_mate,io.github.project_travel_mate,1,0.0,346372.9259259259
baseline,baseline.io.github.project_travel_mate,io.github.project_travel_mate,2,0.6999999999999981,352656.11627906974
baseline,baseline.io.github.project_travel_mate,io.github.project_travel_mate,3,32.0,349247.5701357466
baseline,baseline.io.github.project_travel_mate,io.github.project_travel_mate,4,32.0,347111.6798245614
baseline,baseline.io.github.project_travel_mate,io.github.project_travel_mate,5,6.276146788990827,347157.05963302753
baseline,baseline.io.github.project_travel_mate,io.github.project_travel_mate,6,1.0999999999999963,346001.0380952381
baseline,baseline.io.github.project_travel_mate,io.github.project_travel_mate,7,62.0,348590.37623762374
baseline,baseline.io.github.project_travel_mate,io.github.project_travel_mate,8,18.0,348328.70484581497
baseline,baseline.io.github.project_travel_mate,io.github.project_travel_mate,9,8.882938388625584,347901.05213270144
baseline,baseline.io.github.project_travel_mate,io.github.project_travel_mate,10,15.748837209302291,347509.81860465114
nappagreedy,nappagreedy.org.quantumbadger.redreader,org.quantumbadger.redreader,1,16.0068441064639,165589.07984790875
nappagreedy,nappagreedy.org.quantumbadger.redreader,org.quantumbadger.redreader,2,24.0,166335.07291666666
nappagreedy,nappagreedy.org.quantumbadger.redreader,org.quantumbadger.redreader,3,12.438545454545443,165156.54545454544
nappagreedy,nappagreedy.org.quantumbadger.redreader,org.quantumbadger.redreader,4,20.085114503816794,163506.80152671755
nappagreedy,nappagreedy.org.quantumbadger.redreader,org.quantumbadger.redreader,5,21.0,164336.30152671755
nappagreedy,nappagreedy.org.quantumbadger.redreader,org.quantumbadger.redreader,6,32.0,163445.648
nappagreedy,nappagreedy.org.quantumbadger.redreader,org.quantumbadger.redreader,7,0.0,162183.71063829787
nappagreedy,nappagreedy.org.quantumbadger.redreader,org.quantumbadger.redreader,8,62.0,162331.21186440677
nappagreedy,nappagreedy.org.quantumbadger.redreader,org.quantumbadger.redreader,9,14.570238095238066,163216.6150793651
nappagreedy,nappagreedy.org.quantumbadger.redreader,org.quantumbadger.redreader,10,19.982142857142833,162755.0119047619
nappagreedy,nappagreedy.com.ak.uobtimetable,com.ak.uobtimetable,1,0.0,181013.2767857143
nappagreedy,nappagreedy.com.ak.uobtimetable,com.ak.uobtimetable,2,9.227192982456149,181109.9298245614
nappagreedy,nappagreedy.com.ak.uobtimetable,com.ak.uobtimetable,3,32.0,180649.375
nappagreedy,nappagreedy.com.ak.uobtimetable,com.ak.uobtimetable,4,0.0,179351.81651376147
nappagreedy,nappagreedy.com.ak.uobtimetable,com.ak.uobtimetable,5,-4.579629629629635,180822.6851851852
nappagreedy,nappagreedy.com.ak.uobtimetable,com.ak.uobtimetable,6,32.0,181557.09433962265
nappagreedy,nappagreedy.com.ak.uobtimetable,com.ak.uobtimetable,7,5.899999999999988,180876.94285714286
nappagreedy,nappagreedy.com.ak.uobtimetable,com.ak.uobtimetable,8,22.84299065420561,179590.8504672897
nappagreedy,nappagreedy.com.ak.uobtimetable,com.ak.uobtimetable,9,19.28598130841122,180963.95327102803
nappagreedy,nappagreedy.com.ak.uobtimetable,com.ak.uobtimetable,10,0.0999999999999998,179720.19811320756
nappatfpr,nappatfpr.de.danoeh.antennapod.debug,de.danoeh.antennapod.debug,1,16.76982456140349,165459.550877193
nappatfpr,nappatfpr.de.danoeh.antennapod.debug,de.danoeh.antennapod.debug,2,16.45923344947733,165933.35888501743
nappatfpr,nappatfpr.de.danoeh.antennapod.debug,de.danoeh.antennapod.debug,3,0.0,165758.89122807016
nappatfpr,nappatfpr.de.danoeh.antennapod.debug,de.danoeh.antennapod.debug,4,13.828521126760533,165416.87676056338
nappatfpr,nappatfpr.de.danoeh.antennapod.debug,de.danoeh.antennapod.debug,5,9.863192182410424,167800.1009771987
nappatfpr,nappatfpr.de.danoeh.antennapod.debug,de.danoeh.antennapod.debug,6,0.0,165375.45454545456
nappatfpr,nappatfpr.de.danoeh.antennapod.debug,de.danoeh.antennapod.debug,7,14.702247191011212,165190.0936329588
nappatfpr,nappatfpr.de.danoeh.antennapod.debug,de.danoeh.antennapod.debug,8,22.868679245283023,164703.96603773584
nappatfpr,nappatfpr.de.danoeh.antennapod.debug,de.danoeh.antennapod.debug,9,0.0,160265.96538461538
nappatfpr,nappatfpr.de.danoeh.antennapod.debug,de.danoeh.antennapod.debug,10,5.1570881226053515,159744.0766283525
baseline,baseline.org.quantumbadger.redreader,org.quantumbadger.redreader,1,22.0,159672.35294117648
baseline,baseline.org.quantumbadger.redreader,org.quantumbadger.redreader,2,19.913754646840136,159335.20446096655
baseline,baseline.org.quantumbadger.redreader,org.quantumbadger.redreader,3,-2.700000000000011,161523.19112627985
baseline,baseline.org.quantumbadger.redreader,org.quantumbadger.redreader,4,0.10000000000000046,160478.1590106007
baseline,baseline.org.quantumbadger.redreader,org.quantumbadger.redreader,5,0.6999999999999968,161764.67905405405
baseline,baseline.org.quantumbadger.redreader,org.quantumbadger.redreader,6,6.099999999999972,160931.851590106
baseline,baseline.org.quantumbadger.redreader,org.quantumbadger.redreader,7,22.0,159330.80534351146
baseline,baseline.org.quantumbadger.redreader,org.quantumbadger.redreader,8,-144.89958158995825,156807.67782426777
baseline,baseline.org.quantumbadger.redreader,org.quantumbadger.redreader,9,18.0,159568.25572519083
baseline,baseline.org.quantumbadger.redreader,org.quantumbadger.redreader,10,18.0,158972.74609375
nappatfpr,nappatfpr.org.quantumbadger.redreader,org.quantumbadger.redreader,1,0.0,164480.95925925925
nappatfpr,nappatfpr.org.quantumbadger.redreader,org.quantumbadger.redreader,2,13.362406015037564,164629.37969924812
nappatfpr,nappatfpr.org.quantumbadger.redreader,org.quantumbadger.redreader,3,22.0,164365.4150943396
nappatfpr,nappatfpr.org.quantumbadger.redreader,org.quantumbadger.redreader,4,0.10000000000000038,164274.72307692308
nappatfpr,nappatfpr.org.quantumbadger.redreader,org.quantumbadger.redreader,5,19.567175572519073,164754.3816793893
nappatfpr,nappatfpr.org.quantumbadger.redreader,org.quantumbadger.redreader,6,7.2000000000000215,169337.32107023412
nappatfpr,nappatfpr.org.quantumbadger.redreader,org.quantumbadger.redreader,7,16.49225589225589,167905.98316498316
nappatfpr,nappatfpr.org.quantumbadger.redreader,org.quantumbadger.redreader,8,0.0,164885.45112781954
nappatfpr,nappatfpr.org.quantumbadger.redreader,org.quantumbadger.redreader,9,21.849236641221413,163454.70610687023
nappatfpr,nappatfpr.org.quantumbadger.redreader,org.quantumbadger.redreader,10,0.0,163118.54771784233
nappagreedy,nappagreedy.com.newsblur,com.newsblur,1,1.415957446808514,180681.97872340426
nappagreedy,nappagreedy.com.newsblur,com.newsblur,2,39.627272727272725,178343.6181818182
nappagreedy,nappagreedy.com.newsblur,com.newsblur,3,26.0,181071.29347826086
nappagreedy,nappagreedy.com.newsblur,com.newsblur,4,17.134597156398097,182754.75829383885
nappagreedy,nappagreedy.com.newsblur,com.newsblur,5,21.0,181228.52173913043
nappagreedy,nappagreedy.com.newsblur,com.newsblur,6,11.649999999999968,178192.07943925232
nappagreedy,nappagreedy.com.newsblur,com.newsblur,7,16.314880952380943,180643.83333333334
nappagreedy,nappagreedy.com.newsblur,com.newsblur,8,-11.859999999999962,177980.915
nappagreedy,nappagreedy.com.newsblur,com.newsblur,9,13.441509433962228,180183.3396226415
nappagreedy,nappagreedy.com.newsblur,com.newsblur,10,1.8156424581005584,180833.50837988826
