TREATMENT,SUBJECT_NAME,APP_PACKAGE,RUN_NUMBER,STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
nappagreedy,Materialistic,io.github.hidroh.materialistic,9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",305521,0,1,1,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",7287084,2,1,1,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",43281,0,0,0,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",15272083,2,1,1,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",60677,0,0,0,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",10835781,2,1,1,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",7704427,2,1,1,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,9,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",65000,0,0,0,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",951562,0,1,1,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",7862916,2,1,1,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",50260,0,0,0,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",8469323,2,1,1,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",35782,0,0,0,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",6560052,2,1,1,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",51146,0,0,0,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",61407,0,0,0,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",43802,0,0,0,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",5016302,2,1,1,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",7152031,2,1,1,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",51354,0,0,0,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",568073,0,3,1,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",483698,0,2,1,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",321146,0,1,1,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",7022239,2,1,1,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",41354,0,0,0,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",6736667,2,1,1,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",50053,0,0,0,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",256458,0,1,1,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",5208698,2,1,1,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",43542,0,0,0,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",6297604,2,1,1,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",55052,0,0,0,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",5461459,2,1,1,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",11126302,2,1,1,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,10,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",57656,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",335104,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",49844,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",95833,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",67031,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",64688,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",45313,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",534323,0,1,1,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",60573,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",426406,0,1,1,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",275521,0,1,1,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",98386,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",46094,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",368437,0,1,2,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",40104,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",405365,0,1,2,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",422708,0,1,2,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",60573,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",525677,0,1,2,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",133854,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",461510,0,1,2,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",54479,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",56198,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",88698,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",75781,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",743854,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",65625,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",578594,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",42812,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",55678,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",54844,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",54479,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",52604,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",495625,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",58073,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",334531,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",437187,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",45157,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",48750,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",629062,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",47500,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",491927,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",6479063,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",38437,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",403489,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",151718,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",579791,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",183958,0,1,1,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",203385,0,1,1,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",63802,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",64323,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",465000,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",87552,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",717917,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",63802,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",63490,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",36927,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",53177,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",67031,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",503229,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",70990,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",515572,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",788386,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",42239,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",46406,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",784219,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",41302,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",510104,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",800625,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",60417,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",431771,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",64791,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",523803,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",177500,0,1,1,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",259011,0,1,1,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",132344,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",54895,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",613750,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",77396,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",790000,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",45521,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",55260,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",57240,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",66562,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",62240,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",489427,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",58282,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",294480,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",520938,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",50313,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",44635,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",574896,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",52188,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",751719,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",833594,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",45573,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",533645,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",142656,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",434688,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",244740,0,1,1,True
nappagreedy,RedReader,org.quantumbadger.redreader,4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",247084,0,1,1,True
nappagreedy,RedReader,org.quantumbadger.redreader,4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",119115,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",64896,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",434479,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,4,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",71928,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",771198,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",64063,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",55573,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",47969,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",56510,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",68386,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",464479,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",71146,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",591563,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",444895,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",56615,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",47812,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",565834,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",165417,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",422448,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",475938,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",61041,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",573542,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",123698,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",766770,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",290260,0,1,1,True
nappagreedy,RedReader,org.quantumbadger.redreader,5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",249792,0,1,1,True
nappagreedy,RedReader,org.quantumbadger.redreader,5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",110833,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",64323,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",534427,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,5,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",61562,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",747136,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",63437,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",40885,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",96979,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",76094,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",60468,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",418073,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",61823,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",427136,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",2909532,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",47864,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",40104,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",503230,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",46666,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1887605,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",473021,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",49114,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",421770,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",74167,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",627656,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",246250,0,1,1,True
nappagreedy,RedReader,org.quantumbadger.redreader,6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",257291,0,1,1,True
nappagreedy,RedReader,org.quantumbadger.redreader,6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",76302,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",53855,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",472969,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,6,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",47968,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",707500,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",52396,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",57396,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",60521,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",60573,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",68281,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",415782,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",56771,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",492344,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",428073,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,7,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",46302,0,0,0,True
