STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",254687,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",40364,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",48802,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",68281,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",568802,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",45156,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",456250,0,2,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",227552,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",313542,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",55573,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",423125,0,2,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",57083,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",53698,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",45208,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",259114,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",63542,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",548646,0,2,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",340625,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",446823,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",47083,0,0,0,True
