STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"TfprPrefetchingStrategy",2312032,0,1,1,True
"TfprPrefetchingStrategy",619323,0,1,1,True
"TfprPrefetchingStrategy",754167,0,1,1,True
"TfprPrefetchingStrategy",1307031,0,1,1,True
"TfprPrefetchingStrategy",2098750,0,1,1,True
"TfprPrefetchingStrategy",554062,0,1,1,True
"TfprPrefetchingStrategy",828021,0,1,1,True
"TfprPrefetchingStrategy",636250,0,1,1,True
