STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"TfprPrefetchingStrategy",2615417,0,0,5,True
"TfprPrefetchingStrategy",1537917,0,0,5,True
"TfprPrefetchingStrategy",994740,0,1,2,True
"TfprPrefetchingStrategy",990,0,0,0,True
"TfprPrefetchingStrategy",812188,0,1,2,True
"TfprPrefetchingStrategy",781,0,0,0,True
"TfprPrefetchingStrategy",1136094,0,1,2,True
"TfprPrefetchingStrategy",1719,0,0,0,True
"TfprPrefetchingStrategy",1042,0,0,0,True
"TfprPrefetchingStrategy",1698542,0,0,5,True
"TfprPrefetchingStrategy",995885,0,1,2,True
"TfprPrefetchingStrategy",989,0,0,0,True
"TfprPrefetchingStrategy",1823,0,0,0,True
"TfprPrefetchingStrategy",1250,0,0,0,True
"TfprPrefetchingStrategy",1510,0,0,0,True
"TfprPrefetchingStrategy",1667,0,0,0,True
"TfprPrefetchingStrategy",1666,0,0,0,True
"TfprPrefetchingStrategy",2240,0,0,0,True
"TfprPrefetchingStrategy",3229,0,0,0,True
"TfprPrefetchingStrategy",2344,0,0,0,True
