Run number,cpu,mem
1,0.0,180943.4
2,44.81257142857143,180256.25142857144
3,26.0,180012.80555555556
4,19.22584269662921,179694.97191011236
5,24.944444444444443,180464.29444444444
6,1.2387096774193538,181336.1505376344
7,5.546190476190467,178710.93333333332
8,26.0,180034.23863636365
9,21.04069767441861,181061.23837209304
10,70.0,180216.29166666666
