Run number,Duration [ms],Memory Usage [KB],Battery Power [uW] (Raw),Battery Power [uW] (Delta),CPU Load [%],Battery Power [uW] (Raw) (Non zero),Battery Power [uW] (Delta) (Non zero)
1,143472,2657183.5167597765,1578745.8854748604,1574748.8854748604,29.34589763896258,1578745.8854748604,1574748.8854748604
2,134225,2664514.9006721433,202120.66542195668,202120.66542195668,35.102315160567585,333710.93834771885,333710.93834771885
3,135271,2580701.3155555557,1028035.6375506173,1028035.6375506173,36.014074074074074,1257108.7959178744,1257108.7959178744
