Run number,Duration [ms],Memory Usage [KB],Battery Power [uW] (Raw),Battery Power [uW] (Delta),CPU Load [%],Battery Power [uW] (Raw) (Non zero),Battery Power [uW] (Delta) (Non zero)
1,110585,2351253.822463768,810422.4682971014,806429.4682971014,21.348123916981727,810422.4682971014,806429.4682971014
2,113316,2639735.4553492484,810607.2210433244,810607.2210433244,29.285817813394875,997602.57562568,997602.57562568
3,113118,2381255.9220549157,906974.3622674934,906974.3622674934,29.787210673436675,1568107.2817764166,1568107.2817764166
