STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"TfprPrefetchingStrategy",1832344,0,1,1,True
"TfprPrefetchingStrategy",5191979,2,1,1,True
"TfprPrefetchingStrategy",1771,0,0,0,True
"TfprPrefetchingStrategy",12153594,2,1,1,True
"TfprPrefetchingStrategy",1094,0,0,0,True
"TfprPrefetchingStrategy",6180313,2,1,1,True
"TfprPrefetchingStrategy",1458,0,0,0,True
"TfprPrefetchingStrategy",1667,0,0,0,True
"TfprPrefetchingStrategy",1927,0,0,0,True
"TfprPrefetchingStrategy",3530156,2,1,1,True
"TfprPrefetchingStrategy",7034063,2,1,1,True
"TfprPrefetchingStrategy",1354,0,0,0,True
"TfprPrefetchingStrategy",782188,0,1,1,True
"TfprPrefetchingStrategy",811927,0,1,1,True
"TfprPrefetchingStrategy",1246250,0,1,1,True
"TfprPrefetchingStrategy",3579687,2,1,1,True
"TfprPrefetchingStrategy",1823,0,0,0,True
"TfprPrefetchingStrategy",6766719,2,1,1,True
"TfprPrefetchingStrategy",2032,0,0,0,True
"TfprPrefetchingStrategy",1840052,0,1,1,True
"TfprPrefetchingStrategy",6212239,2,1,1,True
"TfprPrefetchingStrategy",1407,0,0,0,True
"TfprPrefetchingStrategy",11567187,2,1,1,True
"TfprPrefetchingStrategy",1771,0,0,0,True
"TfprPrefetchingStrategy",13138073,2,1,1,True
"TfprPrefetchingStrategy",7400938,2,1,1,True
"TfprPrefetchingStrategy",1510,0,0,0,True
