Run number,cpu,mem
1,16.0068441064639,165589.07984790875
2,24.0,166335.07291666666
3,12.438545454545443,165156.54545454544
4,20.085114503816794,163506.80152671755
5,21.0,164336.30152671755
6,32.0,163445.648
7,0.0,162183.71063829787
8,62.0,162331.21186440677
9,14.570238095238066,163216.6150793651
10,19.982142857142833,162755.0119047619
