STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"TfprPrefetchingStrategy",1611667,0,2,2,True
"TfprPrefetchingStrategy",420834,0,1,1,True
"TfprPrefetchingStrategy",656666,0,1,1,True
"TfprPrefetchingStrategy",1875,0,0,0,True
"TfprPrefetchingStrategy",766459,0,1,1,True
"TfprPrefetchingStrategy",886,0,0,0,True
"TfprPrefetchingStrategy",1226979,0,2,2,True
"TfprPrefetchingStrategy",1080052,0,1,1,True
"TfprPrefetchingStrategy",775573,0,1,1,True
"TfprPrefetchingStrategy",1770,0,0,0,True
"TfprPrefetchingStrategy",1463750,0,1,2,True
"TfprPrefetchingStrategy",700990,0,1,1,True
"TfprPrefetchingStrategy",712916,0,1,1,True
"TfprPrefetchingStrategy",2239,0,0,0,True
"TfprPrefetchingStrategy",861302,0,1,1,True
"TfprPrefetchingStrategy",1875,0,0,0,True
"TfprPrefetchingStrategy",1269062,0,2,2,True
"TfprPrefetchingStrategy",861302,0,1,1,True
"TfprPrefetchingStrategy",1050364,0,1,1,True
"TfprPrefetchingStrategy",1094,0,0,0,True
