STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",733906,0,1,3,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",56875,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",58490,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",59687,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",55053,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",53697,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",433750,0,1,3,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",48438,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",498021,0,1,3,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",483386,0,1,3,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",50364,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",47864,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1847656,0,1,3,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",56250,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",571198,0,1,3,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",618906,0,1,3,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",60833,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1044740,0,1,3,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",71146,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",484688,0,1,3,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",247552,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",322136,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",101718,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",46302,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",564010,0,1,3,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",80261,0,0,0,True
