Run number,cpu,mem
1,8.023183391003464,166126.43598615917
2,0.0,166550.96527777778
3,0.0,165652.88028169013
4,22.0,165229.42508710801
5,1.5,165756.2602739726
6,7.400000000000039,165715.42268041236
7,0.10000000000000046,165066.75531914894
8,14.664184397163105,165307.01773049645
9,7.599999999999956,167189.82410423452
10,17.47554744525548,164954.79562043794
