Run number,Duration [ms],Memory Usage [KB],Battery Power [uW] (Raw),Battery Power [uW] (Delta),CPU Load [%],Battery Power [uW] (Raw) (Non zero),Battery Power [uW] (Delta) (Non zero)
1,159416,2422849.033312382,978893.0125707103,952276.0125707103,31.252042740414833,978893.0125707103,952276.0125707103
2,163770,2616879.2949816403,463801.6848225214,463801.6848225214,35.60929468500605,1218411.5,1218411.5
3,163753,2388837.4320685435,975332.5813953489,85159.37515299878,35.68461615097777,1204605.7732426303,105177.9433106576
