Time  [ms],Memory Usage [KB],Time  [ms],Battery Power [uW] (Raw),Battery Power [uW] (Delta),Time  [ms],CPU Load [%]
7,2547532,8,0,0,6,17
107,2548440,108,0,0,106,23
208,2549412,209,0,0,206,15
308,2548888,308,0,0,307,9
412,2549112,413,0,0,409,9
509,2550108,510,0,0,508,18
610,2550776,611,0,0,609,23
710,2553140,710,0,0,708,31
811,2571516,812,0,0,809,19
910,2576128,911,0,0,909,24
1011,2576128,1012,0,0,1010,15
1114,2575948,1115,0,0,1111,17
1212,2578140,1213,0,0,1210,28
1311,2604780,1312,0,0,1310,35
1416,2604820,1417,0,0,1414,17
1512,2614056,1513,0,0,1511,37
1613,2614900,1614,0,0,1612,24
1714,2614828,1715,0,0,1713,31
1814,2614764,1814,0,0,1813,14
1914,2615192,1915,0,0,1913,13
2014,2615516,2015,0,0,2014,15
2118,2614956,2119,0,0,2116,14
2220,2615196,2221,0,0,2218,5
2317,2616012,2317,0,0,2315,16
2418,2615816,2419,0,0,2416,16
2469,2616056,2470,0,0,2468,15
2570,2615260,2571,0,0,2568,15
2672,2615576,2673,0,0,2668,10
2768,2616840,2769,0,0,2768,18
2870,2616560,2871,0,0,2869,17
2973,2615776,2974,0,0,2971,12
3074,2615592,3075,0,0,3070,11
3171,2616924,3171,0,0,3169,18
3272,2616924,3272,0,0,3271,15
3371,2616140,3371,0,0,3370,14
3480,2615944,3482,0,0,3476,8
3573,2616820,3573,0,0,3572,16
3673,2617404,3674,0,0,3672,19
3773,2617392,3774,0,0,3772,29
3876,2618184,3878,0,0,3874,20
3975,2619648,3975,0,0,3973,29
4073,2621676,4074,0,0,4073,32
4173,2622832,4173,0,0,4172,21
4273,2623092,4274,0,0,4273,9
4374,2631232,4374,0,0,4373,29
4474,2631408,4474,0,0,4473,37
4576,2618192,4576,0,0,4574,20
4676,2618660,4677,0,0,4675,27
4775,2618496,4775,0,0,4774,20
4875,2617880,4875,0,0,4875,13
4976,2618528,4977,0,0,4976,20
5076,2619952,5077,0,0,5076,30
5176,2620268,5177,0,0,5176,31
5277,2619876,5277,0,0,5276,6
5378,2621184,5379,0,0,5378,14
5479,2621184,5480,0,0,5478,13
5578,2620400,5579,0,0,5578,13
5679,2620400,5679,0,0,5678,0
5780,2620732,5780,0,0,5779,16
5879,2621808,5880,0,0,5879,20
5979,2626116,5980,0,0,5979,52
6081,2628888,6082,0,0,6080,5
6182,2629764,6182,0,0,6181,20
6281,2629764,6281,0,0,6280,15
6381,2629368,6382,0,0,6381,10
6483,2629616,6484,0,0,6482,6
6583,2630492,6584,0,0,6582,17
6685,2630492,6685,0,0,6684,15
6785,2630100,6785,0,0,6784,17
6886,2630460,6886,0,0,6885,1
6987,2631028,6987,0,0,6986,12
7086,2631264,7087,0,0,7086,16
7187,2631264,7187,0,0,7186,18
7288,2630872,7289,0,0,7287,3
7389,2631072,7389,0,0,7388,10
7488,2631912,7489,0,0,7488,16
7589,2631912,7589,0,0,7588,15
7689,2631128,7690,0,0,7689,11
7791,2631104,7792,0,0,7790,6
7891,2632536,7891,0,0,7890,15
7991,2632536,7991,0,0,7990,16
8091,2632340,8091,0,0,8090,17
8193,2632144,8194,0,0,8192,2
8293,2632748,8293,0,0,8292,21
8395,2632976,8395,0,0,8393,18
8493,2632976,8494,0,0,8493,16
8595,2632388,8595,0,0,8594,4
8695,2632552,8696,0,0,8694,16
8795,2633064,8796,0,0,8794,12
8895,2632872,8896,0,0,8895,16
8997,2632284,8998,0,0,8996,9
9099,2632368,9099,0,0,9097,9
