STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"TfprPrefetchingStrategy",2873854,0,2,2,True
"TfprPrefetchingStrategy",646719,0,1,1,True
"TfprPrefetchingStrategy",864271,0,1,1,True
"TfprPrefetchingStrategy",2500,0,0,0,True
"TfprPrefetchingStrategy",1118333,0,1,1,True
"TfprPrefetchingStrategy",989,0,0,0,True
"TfprPrefetchingStrategy",1143385,0,2,2,True
"TfprPrefetchingStrategy",794011,0,1,1,True
"TfprPrefetchingStrategy",561459,0,1,1,True
"TfprPrefetchingStrategy",886,0,0,0,True
"TfprPrefetchingStrategy",1263646,0,2,2,True
"TfprPrefetchingStrategy",2174531,0,1,1,True
"TfprPrefetchingStrategy",2261719,0,1,1,True
"TfprPrefetchingStrategy",1302,0,0,0,True
"TfprPrefetchingStrategy",1569479,0,1,1,True
"TfprPrefetchingStrategy",1042,0,0,0,True
"TfprPrefetchingStrategy",1541615,0,2,2,True
"TfprPrefetchingStrategy",824688,0,1,1,True
"TfprPrefetchingStrategy",710364,0,1,1,True
"TfprPrefetchingStrategy",990,0,0,0,True
