STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",875937,0,1,3,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",56823,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",57396,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",54843,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",68281,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",62760,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",430000,0,1,3,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",77813,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",499062,0,1,3,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",575000,0,1,3,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",36458,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",43594,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",710365,0,1,3,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",38593,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",864479,0,1,3,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",523490,0,1,3,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",206302,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",728438,0,1,3,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",110156,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",648333,0,1,3,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",147864,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",221979,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",44271,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",64219,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",352656,0,1,3,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",51458,0,0,0,True
