STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",409688,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",265937,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",663073,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",63229,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",409219,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",46458,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",277187,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",319375,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",341041,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",69011,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",300104,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",266041,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",307709,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",67604,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",489375,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",56146,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",231927,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",304011,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1589062,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",57552,0,0,0,True
