STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",480052,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",395052,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",520365,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",51823,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",316041,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",34740,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",251510,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",314322,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",289896,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",57708,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",265208,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",247708,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",318021,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",61458,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",770678,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",55365,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",346563,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",362865,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",524166,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",50000,0,0,0,True
