Run number,cpu,mem
1,0.10000000000000019,251051.7123287671
2,28.947058823529456,252503.09049773755
3,0.0,250818.2455357143
4,19.0,251145.79452054793
5,-56.39999999999978,249950.52488687783
6,29.0,248622.93103448275
7,11.60777202072534,248533.3937823834
8,5.088839285714259,254121.39732142858
9,-1.8086124401914028,251243.7990430622
10,21.0,250763.37320574163
