STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1027135,0,3,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",455104,0,3,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1273177,0,3,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",613750,0,3,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1573125,0,3,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",440105,0,3,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",548490,0,3,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",591302,0,3,1,True
