Time  [ms],Memory Usage [KB],Time  [ms],Battery Power [uW] (Raw),Battery Power [uW] (Delta),Time  [ms],CPU Load [%]
29,2406664,29,0,0,28,25
130,2406924,130,0,0,129,20
232,2407032,233,0,0,231,11
331,2407836,331,0,0,330,18
431,2408316,431,0,0,430,18
533,2408864,533,0,0,532,19
583,2409856,584,0,0,582,19
683,2412956,684,0,0,682,33
784,2416684,784,0,0,783,25
884,2424448,884,0,0,883,32
985,2434324,985,0,0,984,34
1085,2453696,1086,0,0,1084,30
1184,2479252,1185,0,0,1184,36
1285,2502972,1285,0,0,1284,33
1385,2508444,1385,0,0,1384,41
1485,2514456,1486,0,0,1485,23
1586,2524540,1586,0,0,1585,45
1687,2525476,1687,0,0,1686,32
1787,2531820,1787,0,0,1786,27
1887,2533532,1887,0,0,1886,20
1987,2535512,1988,0,0,1987,17
2089,2536324,2090,0,0,2088,25
2188,2510088,2188,0,0,2187,31
2289,2518696,2289,0,0,2288,29
2390,2528504,2390,0,0,2389,27
2490,2523764,2490,0,0,2489,40
2590,2523900,2590,0,0,2589,36
2690,2530364,2690,0,0,2690,28
2790,2536328,2791,0,0,2790,19
2891,2542240,2891,0,0,2890,47
2991,2542936,2991,0,0,2991,30
3091,2543876,3092,0,0,3091,25
3192,2544880,3192,0,0,3191,10
3293,2550284,3294,0,0,3292,29
3393,2553300,3393,0,0,3392,21
3493,2555124,3493,0,0,3492,22
3593,2555212,3594,0,0,3593,16
3695,2557020,3696,0,0,3694,23
3795,2558084,3795,0,0,3794,29
3895,2557168,3895,0,0,3894,30
3995,2556924,3995,0,0,3994,32
4097,2556728,4097,0,0,4095,12
4198,2556268,4199,0,0,4197,22
4299,2556540,4300,0,0,4297,16
4398,2556788,4399,0,0,4398,23
4499,2556396,4499,0,0,4498,13
4600,2556448,4600,0,0,4599,10
4699,2556776,4700,0,0,4699,16
4800,2568436,4800,0,0,4799,23
4900,2569200,4900,0,0,4899,27
5003,2555632,5003,0,0,5001,13
5102,2555284,5103,0,0,5101,18
5203,2555656,5203,0,0,5202,17
5303,2556064,5303,0,0,5302,21
5403,2555476,5404,0,0,5403,12
5505,2555304,5505,0,0,5504,10
5604,2555908,5605,0,0,5604,16
5705,2555908,5705,0,0,5704,14
5805,2555908,5806,0,0,5804,17
5906,2555320,5907,0,0,5905,9
6007,2556112,6007,0,0,6006,18
6107,2556852,6107,0,0,6106,23
6207,2557824,6208,0,0,6207,30
6308,2558488,6308,0,0,6307,28
6409,2559288,6409,0,0,6408,24
6509,2562364,6509,0,0,6508,35
6610,2563608,6610,0,0,6609,20
6710,2558708,6710,0,0,6709,15
6811,2560588,6811,0,0,6810,20
6911,2568744,6911,0,0,6910,29
7011,2566144,7011,0,0,7010,27
7113,2566388,7113,0,0,7111,19
7212,2565204,7213,0,0,7211,16
7313,2573104,7313,0,0,7312,39
7414,2572008,7415,0,0,7413,34
7514,2567992,7515,0,0,7513,28
7615,2565732,7615,0,0,7614,31
7715,2566132,7715,0,0,7714,6
7816,2570768,7816,0,0,7815,25
