STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",867656,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",7394636,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",36927,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",4946146,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",62708,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",57083,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",50365,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",42656,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",43438,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",4859844,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",13977292,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",55677,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",560781,0,3,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",664271,0,2,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1650156,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",6654062,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",68021,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",9746979,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",78594,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",443229,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",4474532,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",61094,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",5848698,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",69427,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",14133594,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",5523021,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",29792,0,0,0,True
