STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",951562,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",7862916,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",50260,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",8469323,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",35782,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",6560052,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",51146,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",61407,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",43802,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",5016302,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",7152031,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",51354,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",568073,0,3,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",483698,0,2,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",321146,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",7022239,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",41354,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",6736667,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",50053,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",256458,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",5208698,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",43542,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",6297604,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",55052,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",5461459,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",11126302,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",57656,0,0,0,True
