STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",674010,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",2989271,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",49322,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",2459688,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",60573,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",2041666,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",64480,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",61094,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",41406,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1937709,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",2766250,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",47239,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",509375,0,3,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",412761,0,2,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",171407,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",7960625,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",47344,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",3208334,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",48385,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",313490,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",6028802,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",65156,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",2918802,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",57396,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",4046770,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",5500781,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",56250,0,0,0,True
