Run number,cpu,mem
1,0.0,181013.2767857143
2,9.227192982456149,181109.9298245614
3,32.0,180649.375
4,0.0,179351.81651376147
5,-4.579629629629635,180822.6851851852
6,32.0,181557.09433962265
7,5.899999999999988,180876.94285714286
8,22.84299065420561,179590.8504672897
9,19.28598130841122,180963.95327102803
10,0.0999999999999998,179720.19811320756
