Time  [ms],Memory Usage [KB],Time  [ms],Battery Power [uW] (Raw),Battery Power [uW] (Delta),Time  [ms],CPU Load [%]
10,2628868,11,0,0,89,32
90,2628064,90,0,0,191,20
192,2626104,193,0,0,293,15
295,2625712,296,0,0,393,20
395,2624928,396,0,0,494,21
496,2624984,497,0,0,594,33
595,2594012,596,0,0,694,18
695,2605156,695,0,0,794,25
795,2602692,796,0,0,895,33
896,2605304,897,0,0,995,28
997,2609124,998,0,0,1096,22
1098,2615216,1098,0,0,1196,43
1197,2623968,1197,0,0,1297,39
1298,2622808,1298,0,0,1396,22
1397,2624728,1397,0,0,1497,12
1498,2626208,1498,0,0,1597,32
1598,2631352,1598,0,0,1698,26
1698,2632736,1699,0,0,1798,22
1798,2635704,1799,0,0,1899,16
1901,2636540,1901,0,0,1999,20
2000,2638056,2000,0,0,2099,21
2100,2639264,2101,0,0,2200,22
2202,2637892,2203,0,0,2304,12
2307,2637096,2309,0,0,2402,13
2404,2637524,2405,0,0,2502,20
2502,2638244,2503,0,0,2603,18
2604,2638140,2605,0,0,2702,34
2703,2638344,2704,0,0,2805,7
2806,2637952,2807,0,0,2904,16
2906,2638564,2907,0,0,3004,25
3004,2652056,3005,0,0,3104,29
3105,2652340,3105,0,0,3204,23
3205,2635940,3205,0,0,3306,11
3307,2636000,3308,0,0,3405,25
3406,2635992,3407,0,0,3507,19
3509,2635960,3509,0,0,3609,18
3611,2635624,3615,0,0,3710,12
3714,2635512,3716,0,0,3808,30
3809,2636544,3810,0,0,3909,29
3909,2636428,3910,0,0,4009,24
4010,2635840,4010,0,0,4112,15
4114,2634860,4115,0,0,4212,12
4213,2634924,4214,0,0,4311,20
4312,2635676,4312,0,0,4413,15
4416,2635676,4417,0,0,4514,22
4515,2635716,4516,0,0,4614,12
4617,2634280,4618,0,0,4713,12
4714,2634492,4715,0,0,4813,16
4814,2635096,4815,0,0,4916,15
4917,2634900,4918,0,0,5017,21
5018,2634900,5019,0,0,5118,9
5120,2634508,5123,0,0,5216,14
5218,2635044,5218,0,0,5317,18
5319,2635380,5320,0,0,5419,21
5421,2635380,5424,0,0,5520,18
5523,2634204,5526,0,0,5618,14
5620,2634512,5621,0,0,5718,18
5719,2634884,5720,0,0,5820,17
5821,2634884,5822,0,0,5921,19
5923,2634884,5929,0,0,6022,17
6024,2634720,6025,0,0,6120,26
6122,2635084,6123,0,0,6221,29
6222,2636120,6222,0,0,6321,30
6322,2636908,6323,0,0,6424,26
6426,2637868,6427,0,0,6522,35
6523,2640440,6523,0,0,6622,32
6622,2648888,6623,0,0,6722,36
6723,2645464,6723,0,0,6822,24
6823,2644340,6823,0,0,6923,18
6923,2643920,6924,0,0,7023,21
7024,2644168,7024,0,0,7123,30
7124,2652868,7124,0,0,7224,26
7224,2644120,7224,0,0,7324,19
7324,2649160,7325,0,0,7424,31
7425,2645664,7425,0,0,7525,27
7525,2649932,7525,0,0,7625,28
7625,2647532,7625,0,0,7725,24
7726,2653360,7726,0,0,7826,16
7826,2654356,7827,0,0,7926,22
7927,2653624,7927,0,0,8027,18
8028,2650500,8028,0,0,8131,6
8133,2648540,8133,0,0,8231,17
8232,2646596,8233,0,0,8331,17
8331,2647024,8332,0,0,8431,18
8432,2647024,8432,0,0,8532,18
8532,2646824,8533,0,0,8633,3
8634,2646188,8634,0,0,8734,15
8734,2646400,8735,0,0,8834,17
8835,2646688,8835,0,0,8934,20
8935,2646492,8935,0,0,9035,14
9036,2646100,9036,0,0,9136,0
9136,2645784,9137,0,0,9236,18
9236,2646584,9237,0,0,9337,19
9337,2646584,9338,0,0,9437,18
9438,2646584,9438,0,0,9538,26
9538,2646288,9539,0,0,9639,8
9640,2646188,9641,0,0,9739,19
9740,2646936,9741,0,0,9839,20
9840,2647292,9841,0,0,9939,20
9940,2647144,9940,0,0,10040,17
10041,2647300,10041,0,0,10141,12
10141,2646708,10142,0,0,10242,15
10242,2647172,10243,0,0,10342,20
10342,2646912,10342,0,0,10442,20
10443,2646764,10443,0,0,10543,18
10543,2646952,10544,0,0,10643,9
10644,2646572,10644,0,0,10744,16
10745,2646824,10745,0,0,10844,31
10844,2648548,10845,0,0,10945,30
10945,2649288,10946,0,0,11045,38
11046,2650132,11046,0,0,11146,35
11147,2649688,11147,0,0,11247,33
11248,2651512,11249,0,0,11347,36
11348,2651384,11348,0,0,11447,35
11448,2659340,11448,0,0,11548,37
11550,2663340,11551,0,0,11648,20
11649,2656100,11649,0,0,11748,13
11749,2656212,11749,0,0,11849,30
11850,2656988,11851,0,0,11949,32
11950,2665224,11951,0,0,12050,30
12051,2665372,12051,0,0,12150,34
12151,2661064,12151,0,0,12250,27
12251,2658668,12251,0,0,12351,25
12352,2659756,12352,0,0,12451,19
12452,2654844,12452,0,0,12552,21
12553,2654616,12553,0,0,12652,16
12653,2654204,12653,0,0,12752,17
12753,2654320,12753,0,0,12853,23
12854,2655004,12854,0,0,12953,22
12954,2651108,12954,0,0,13054,32
13055,2651584,13055,0,0,13154,29
13155,2651436,13155,0,0,13255,17
13256,2651140,13257,0,0,13355,23
13356,2651940,13357,0,0,13456,14
13457,2652072,13457,0,0,13556,18
13557,2651652,13557,0,0,13657,17
13658,2651700,13658,0,0,13758,7
13758,2651100,13759,0,0,13858,16
13859,2651548,13860,0,0,13959,20
13960,2651504,13960,0,0,14059,18
14060,2651504,14060,0,0,14160,23
14161,2651504,14162,0,0,14261,13
14262,2651060,14262,0,0,14362,11
14363,2651176,14364,0,0,14462,26
14463,2652076,14463,0,0,14562,21
14563,2651860,14563,0,0,14662,20
14663,2651848,14663,0,0,14763,21
14764,2651848,14764,0,0,14864,5
14865,2651640,14866,0,0,14965,21
14965,2651256,14966,0,0,15065,18
15066,2651436,15066,0,0,15165,22
15166,2651288,15166,0,0,15266,19
15266,2651288,15267,0,0,15366,15
15367,2650696,15367,0,0,15468,10
15470,2650684,15470,0,0,15567,33
15568,2652376,15568,0,0,15668,34
15669,2653340,15669,0,0,15768,41
15769,2653440,15769,0,0,15869,34
15869,2653740,15870,0,0,15970,30
15970,2655136,15971,0,0,16070,43
16071,2656212,16071,0,0,16170,27
16171,2657144,16172,0,0,16271,25
16272,2651816,16272,0,0,16371,19
16372,2650920,16372,0,0,16472,5
16473,2650672,16473,0,0,16572,23
16573,2651056,16573,0,0,16672,21
16673,2650612,16673,0,0,16773,15
16773,2650576,16774,426579,426579,16873,6
16874,2650420,16874,426579,426579,16974,11
16975,2651008,16975,426579,426579,17074,21
17075,2651168,17075,426579,426579,17174,20
17175,2651020,17175,426579,426579,17275,19
17276,2651472,17276,426579,426579,17375,22
17376,2651740,17376,426579,426579,17475,26
17476,2652880,17476,426579,426579,17576,34
17577,2654040,17577,426579,426579,17676,34
17677,2654840,17677,426579,426579,17777,52
17778,2656768,17778,426579,426579,17877,33
17878,2664572,17878,426579,426579,17977,29
17978,2668904,17979,426579,426579,18078,30
18079,2658120,18079,426579,426579,18179,24
18180,2658272,18180,426579,426579,18279,25
18280,2658572,18280,426579,426579,18379,16
18380,2657956,18380,426579,426579,18480,32
18480,2659684,18481,426579,426579,18580,34
18581,2659704,18581,426579,426579,18681,35
18681,2659808,18682,426579,426579,18781,35
18782,2663980,18782,426579,426579,18881,20
18882,2659124,18882,426579,426579,18982,37
18982,2660068,18983,426579,426579,19082,32
19083,2660076,19083,426579,426579,19183,35
19183,2665232,19183,426579,426579,19283,33
19284,2668072,19284,426579,426579,19383,17
19384,2661088,19384,426579,426579,19484,22
19484,2662180,19485,426579,426579,19584,16
19585,2662072,19586,426579,426579,19685,21
19685,2657920,19686,426579,426579,19785,17
19786,2657476,19786,426579,426579,19886,7
19887,2657476,19888,426579,426579,19987,16
19987,2657784,19988,426579,426579,20086,33
20087,2658828,20087,426579,426579,20187,33
20188,2659556,20188,426579,426579,20288,40
