STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"TfprPrefetchingStrategy",1637552,0,2,2,True
"TfprPrefetchingStrategy",1000886,0,1,1,True
"TfprPrefetchingStrategy",911771,0,1,1,True
"TfprPrefetchingStrategy",4480,0,0,0,True
"TfprPrefetchingStrategy",864323,0,1,1,True
"TfprPrefetchingStrategy",1406,0,0,0,True
"TfprPrefetchingStrategy",1267812,0,2,2,True
"TfprPrefetchingStrategy",659843,0,1,1,True
"TfprPrefetchingStrategy",863541,0,1,1,True
"TfprPrefetchingStrategy",1614,0,0,0,True
"TfprPrefetchingStrategy",1226302,0,2,2,True
"TfprPrefetchingStrategy",657396,0,1,1,True
"TfprPrefetchingStrategy",544584,0,1,1,True
"TfprPrefetchingStrategy",833,0,0,0,True
"TfprPrefetchingStrategy",1065885,0,1,1,True
"TfprPrefetchingStrategy",2500,0,0,0,True
"TfprPrefetchingStrategy",5427240,0,2,2,True
"TfprPrefetchingStrategy",962032,0,1,1,True
"TfprPrefetchingStrategy",544792,0,1,1,True
"TfprPrefetchingStrategy",1667,0,0,0,True
