RUN_NUMBER,STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",349219,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",46041,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",50157,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1386875,0,2,1,False
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",623281,0,3,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",635990,0,3,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",510989,0,3,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",497396,0,3,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",973542,0,3,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",846927,0,3,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",408437,0,3,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",333125,0,3,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",420156,0,3,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",452084,0,3,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",633646,0,3,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",396719,0,3,1,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1027135,0,3,1,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",455104,0,3,1,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1273177,0,3,1,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",613750,0,3,1,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1573125,0,3,1,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",440105,0,3,1,True
