Time  [ms],Memory Usage [KB],Time  [ms],Battery Power [uW] (Raw),Battery Power [uW] (Delta),Time  [ms],CPU Load [%]
79,2359512,79,0,0,79,27
179,2359520,179,0,0,179,10
281,2360028,281,0,0,280,12
381,2360672,382,0,0,380,13
481,2360552,481,0,0,480,19
582,2360572,582,0,0,581,13
683,2360884,684,0,0,682,3
784,2361788,784,0,0,782,26
883,2361800,884,0,0,883,17
984,2361172,984,0,0,983,13
1086,2361420,1087,0,0,1085,10
1185,2362220,1186,0,0,1185,18
1286,2362716,1286,0,0,1285,15
1386,2361344,1387,0,0,1386,20
1487,2360168,1488,0,0,1486,11
1589,2359972,1590,0,0,1588,5
1689,2360948,1689,0,0,1688,15
1790,2360832,1790,0,0,1788,17
1889,2360832,1890,0,0,1889,16
1990,2360060,1990,0,0,1989,10
2092,2360416,2093,0,0,2091,7
2191,2361072,2192,0,0,2191,17
2292,2360876,2292,0,0,2291,12
2392,2360876,2392,0,0,2391,16
2496,2360552,2497,0,0,2494,11
2595,2360556,2595,0,0,2594,14
2695,2360980,2695,0,0,2694,15
2795,2360904,2795,0,0,2794,19
2895,2360380,2895,0,0,2894,17
2995,2359008,2996,0,0,2995,6
3097,2359824,3097,0,0,3096,16
3197,2360064,3197,0,0,3196,15
3297,2360264,3297,0,0,3296,15
3397,2359676,3398,0,0,3397,12
3499,2359680,3500,0,0,3498,5
3599,2360580,3599,0,0,3598,21
3700,2360884,3701,0,0,3699,17
3799,2365692,3799,0,0,3798,29
3899,2380076,3899,0,0,3898,25
4000,2380100,4000,0,0,3999,35
4100,2361228,4100,0,0,4099,29
4201,2361384,4201,0,0,4200,25
4302,2363004,4302,0,0,4301,19
4402,2367900,4402,0,0,4401,33
4502,2368380,4503,0,0,4501,24
4603,2364988,4603,0,0,4602,29
4704,2366172,4704,0,0,4703,31
4804,2367328,4804,0,0,4803,35
4904,2369284,4905,0,0,4903,33
5005,2366648,5005,0,0,5004,27
5106,2369608,5106,0,0,5105,22
5206,2365020,5207,0,0,5205,27
5306,2365816,5306,0,0,5305,25
5406,2365424,5406,0,0,5405,13
5506,2366876,5507,0,0,5506,20
5607,2367388,5607,0,0,5606,15
5707,2363132,5707,0,0,5706,34
5807,2339052,5808,0,0,5807,11
5910,2339912,5911,0,0,5908,19
6009,2341368,6009,0,0,6008,43
6109,2341368,6109,0,0,6108,21
6210,2361996,6210,0,0,6208,20
6311,2363080,6311,0,0,6309,17
6411,2363904,6411,0,0,6410,16
6511,2364188,6511,0,0,6510,28
6611,2363592,6612,0,0,6610,14
6713,2363416,6714,0,0,6711,22
6813,2364756,6813,0,0,6811,42
6912,2366016,6912,0,0,6911,35
7012,2368460,7012,0,0,7012,32
7113,2369988,7113,0,0,7112,15
7213,2384924,7214,0,0,7213,24
7315,2385644,7315,0,0,7314,27
7414,2384076,7414,0,0,7414,22
7515,2383292,7515,0,0,7514,16
7615,2383292,7616,0,0,7615,3
7717,2383972,7717,0,0,7716,15
7817,2383836,7817,0,0,7816,14
7917,2384092,7917,0,0,7916,18
8018,2384092,8018,0,0,8017,17
8119,2383432,8119,0,0,8118,8
8220,2383544,8221,0,0,8219,11
8320,2383500,8321,0,0,8319,19
8420,2383736,8420,0,0,8419,14
8520,2383736,8520,0,0,8519,13
8621,2383148,8621,0,0,8620,7
8722,2383404,8723,0,0,8721,13
8823,2383568,8824,0,0,8822,18
8924,2383696,8925,0,0,8923,17
9023,2383696,9023,0,0,9022,16
9123,2383304,9124,0,0,9123,11
9223,2384092,9223,0,0,9223,14
9324,2385248,9325,0,0,9324,32
9425,2386012,9425,0,0,9424,29
9525,2386364,9526,0,0,9525,25
9626,2388792,9627,0,0,9625,18
9726,2389176,9727,0,0,9726,42
9827,2389168,9827,0,0,9826,16
9927,2384404,9928,0,0,9927,17
10028,2388888,10028,0,0,10027,23
10128,2389200,10128,0,0,10127,28
10228,2393136,10229,0,0,10228,51
10329,2395772,10329,0,0,10328,50
10429,2397920,10429,0,0,10428,32
10530,2370156,10531,0,0,10529,37
10630,2370504,10631,0,0,10629,28
10730,2370944,10731,0,0,10730,32
10831,2370648,10831,0,0,10830,17
10931,2373008,10932,0,0,10930,53
11032,2374164,11033,0,0,11031,7
11132,2374912,11132,0,0,11131,26
11233,2375380,11233,0,0,11232,21
11334,2384036,11334,0,0,11333,48
11435,2389028,11436,0,0,11434,60
11537,2392896,11537,0,0,11535,42
11636,2398212,11637,0,0,11635,56
11738,2400628,11738,0,0,11736,55
11837,2401932,11837,0,0,11836,62
11938,2401680,11938,0,0,11937,45
12038,2404916,12039,0,0,12037,46
12140,2404644,12141,0,0,12138,43
12239,2403504,12239,0,0,12237,50
12339,2403656,12339,0,0,12338,43
12439,2409112,12440,0,0,12438,24
12540,2409736,12540,0,0,12539,57
12640,2408604,12641,0,0,12639,49
12741,2409128,12742,0,0,12739,41
12841,2409700,12841,0,0,12840,29
