STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"TfprPrefetchingStrategy",2236823,0,1,3,True
"TfprPrefetchingStrategy",1406,0,0,0,True
"TfprPrefetchingStrategy",1979,0,0,0,True
"TfprPrefetchingStrategy",625,0,0,0,True
"TfprPrefetchingStrategy",2032,0,0,0,True
"TfprPrefetchingStrategy",1719,0,0,0,True
"TfprPrefetchingStrategy",1746146,0,1,3,True
"TfprPrefetchingStrategy",937,0,0,0,True
"TfprPrefetchingStrategy",2148177,0,1,3,True
"TfprPrefetchingStrategy",1665209,0,1,3,True
"TfprPrefetchingStrategy",990,0,0,0,True
"TfprPrefetchingStrategy",1563,0,0,0,True
"TfprPrefetchingStrategy",1355938,0,1,3,True
"TfprPrefetchingStrategy",1615,0,0,0,True
"TfprPrefetchingStrategy",1418333,0,1,3,True
"TfprPrefetchingStrategy",1695990,0,1,3,True
"TfprPrefetchingStrategy",1511,0,0,0,True
"TfprPrefetchingStrategy",2031094,0,1,3,True
"TfprPrefetchingStrategy",2656,0,0,0,True
"TfprPrefetchingStrategy",1761302,0,1,3,True
"TfprPrefetchingStrategy",751459,0,0,1,True
"TfprPrefetchingStrategy",810052,0,0,1,True
"TfprPrefetchingStrategy",781,0,0,0,True
"TfprPrefetchingStrategy",2187,0,0,0,True
"TfprPrefetchingStrategy",2494166,0,1,3,True
"TfprPrefetchingStrategy",1927,0,0,0,True
