Run number,Duration [ms],Memory Usage [KB],Battery Power [uW] (Raw),Battery Power [uW] (Delta),CPU Load [%],Battery Power [uW] (Raw) (Non zero),Battery Power [uW] (Delta) (Non zero)
1,152477,2485268.8357424443,772962.2089356111,768974.2089356111,26.30946123521682,772962.2089356111,768974.2089356111
2,155806,2550459.17170418,776542.8321543408,776542.8321543408,32.14983922829582,840309.04940849,840309.04940849
3,152955,2577929.747216765,808543.4092992797,808543.4092992797,26.87547995500335,1324727.238197425,1324727.238197425
