STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1052865,0,1,3,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",285469,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",402084,1,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",46302,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",195938,1,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",38073,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",209843,1,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",54531,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",372709,1,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",66354,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",312604,1,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",89166,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",595834,1,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",313229,1,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",53854,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",272760,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",51510,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",119896,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",59791,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",350729,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",70886,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",205156,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",362448,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",39584,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",346250,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",63803,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",343697,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",43594,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",515573,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",56094,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",325052,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",77344,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",282657,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",381667,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",70573,0,0,0,True
