Time  [ms],Memory Usage [KB],Time  [ms],Battery Power [uW] (Raw),Battery Power [uW] (Delta),Time  [ms],CPU Load [%]
23,2478740,24,0,0,88,44
89,2481000,90,0,0,189,25
190,2482060,191,0,0,289,34
290,2482412,290,0,0,389,19
390,2481824,391,0,0,490,19
491,2482728,491,0,0,590,31
591,2484792,592,0,0,690,37
691,2485476,691,0,0,790,16
791,2485316,792,0,0,891,23
894,2486400,895,0,0,991,30
992,2488560,993,0,0,1091,32
1093,2504772,1094,0,0,1193,28
1196,2515740,1196,0,0,1294,19
1296,2515740,1297,0,0,1394,24
1395,2513624,1396,0,0,1497,13
1500,2513428,1501,0,0,1597,21
1599,2512912,1600,0,0,1698,6
1701,2512192,1702,0,0,1798,10
1800,2512072,1801,0,0,1897,13
1898,2512960,1899,0,0,2000,15
2003,2512764,2005,0,0,2100,16
2102,2512764,2103,0,0,2201,9
2204,2511784,2205,0,0,2299,10
2301,2511692,2302,0,0,2400,19
2402,2513148,2403,0,0,2506,15
2511,2512944,2513,0,0,2601,20
2603,2512944,2603,0,0,2703,0
2706,2511504,2707,0,0,2804,8
2807,2511608,2809,0,0,2903,22
2904,2512480,2905,0,0,3004,19
3006,2512480,3006,0,0,3103,18
3105,2512480,3106,0,0,3204,13
3205,2511984,3206,0,0,3308,0
3311,2511984,3313,0,0,3405,19
3406,2512364,3407,0,0,3505,16
3507,2512856,3508,0,0,3606,22
3607,2513112,3608,0,0,3706,29
3707,2513508,3707,0,0,3806,14
3808,2513048,3809,0,0,3906,32
3908,2513760,3908,0,0,4009,31
4011,2514828,4013,0,0,4110,33
4112,2515240,4113,0,0,4210,27
4213,2514796,4214,0,0,4309,27
4311,2516440,4312,0,0,4410,39
4411,2521636,4412,0,0,4509,31
4510,2522352,4510,0,0,4609,36
4610,2518240,4611,0,0,4710,31
4711,2518220,4711,0,0,4810,41
4811,2519068,4811,0,0,4910,40
4911,2520424,4912,0,0,5011,40
5012,2521476,5012,0,0,5111,25
5112,2522568,5113,0,0,5212,22
5214,2522628,5215,0,0,5312,31
5313,2518268,5314,0,0,5413,26
5414,2518048,5415,0,0,5512,26
5514,2518120,5514,0,0,5613,36
5614,2531080,5614,0,0,5714,36
5715,2532848,5715,0,0,5814,37
5815,2519672,5815,0,0,5914,36
5915,2516392,5916,0,0,6014,25
6015,2493916,6015,0,0,6115,39
6116,2494824,6116,0,0,6215,28
6216,2495804,6216,0,0,6316,27
6316,2497500,6317,0,0,6416,30
6417,2498088,6417,0,0,6516,37
6517,2498412,6517,2402994,2402994,6617,7
6618,2499316,6619,2402994,2402994,6717,26
6718,2499492,6718,2402994,2402994,6817,48
6818,2500948,6818,2402994,2402994,6918,37
6919,2506008,6919,2402994,2402994,7018,24
7019,2511088,7019,2402994,2402994,7119,23
7121,2525080,7122,2402994,2402994,7220,31
7221,2526852,7222,2402994,2402994,7320,31
7321,2526556,7321,2402994,2402994,7420,18
7421,2526260,7422,2402994,2402994,7521,17
7522,2526212,7522,2402994,2402994,7621,9
7622,2525680,7622,2402994,2402994,7722,18
7723,2525840,7723,2402994,2402994,7823,17
7825,2526388,7826,2402994,2402994,7923,21
7925,2526340,7925,2402994,2402994,8023,22
8024,2526340,8025,2402994,2402994,8123,15
8125,2525896,8125,2402994,2402994,8224,5
8225,2525896,8225,2402994,2402994,8325,19
8325,2526144,8326,2402994,2402994,8425,19
8427,2526980,8427,2402994,2402994,8526,16
8527,2526848,8527,2402994,2402994,8626,18
8627,2526844,8628,2402994,2402994,8727,14
8728,2526400,8728,2402994,2402994,8828,7
8829,2526420,8830,2402994,2402994,8928,19
8929,2527348,8929,2402994,2402994,9029,14
9031,2527348,9032,2402994,2402994,9129,22
9130,2526756,9130,2402994,2402994,9229,18
9231,2526756,9231,2402994,2402994,9330,19
9331,2525720,9331,2402994,2402994,9431,19
9433,2525628,9434,2402994,2402994,9531,35
9532,2527864,9532,2402994,2402994,9631,33
9632,2528016,9633,2402994,2402994,9732,35
9733,2528732,9733,2402994,2402994,9832,32
9833,2529440,9834,2402994,2402994,9933,37
9934,2531064,9934,2402994,2402994,10033,51
10034,2531380,10034,2402994,2402994,10133,24
10134,2526900,10135,2402994,2402994,10234,27
10235,2526752,10236,2402994,2402994,10334,35
10335,2527004,10336,2402994,2402994,10434,42
10435,2529812,10436,2402994,2402994,10535,49
10536,2534028,10536,2402994,2402994,10635,53
10636,2535468,10636,2402994,2402994,10736,54
10737,2537412,10738,2402994,2402994,10837,43
10838,2517892,10838,2402994,2402994,10937,26
10938,2517192,10938,2402994,2402994,11038,21
11039,2518168,11040,2402994,2402994,11138,40
11139,2519904,11139,2402994,2402994,11239,63
11239,2523560,11239,2402994,2402994,11339,30
11340,2523264,11340,2402994,2402994,11439,20
11440,2522968,11440,2402994,2402994,11540,3
11540,2522788,11540,2402994,2402994,11641,0
11641,2525772,11642,2402994,2402994,11741,61
11742,2527708,11743,2402994,2402994,11842,67
11842,2531176,11843,2402994,2402994,11942,68
11943,2534676,11943,2402994,2402994,12044,77
12045,2539436,12046,2402994,2402994,12144,64
12145,2543424,12146,2402994,2402994,12245,54
12247,2544692,12247,2402994,2402994,12345,65
12346,2544728,12347,2402994,2402994,12446,71
12447,2546540,12447,2402994,2402994,12547,47
12548,2546632,12549,2402994,2402994,12647,57
12647,2547432,12648,2402994,2402994,12747,62
12748,2546440,12748,2402994,2402994,12847,51
12849,2547004,12849,2402994,2402994,12948,82
12948,2551948,12949,2402994,2402994,13048,81
13049,2551104,13049,2402994,2402994,13148,72
13149,2551928,13150,2402994,2402994,13250,70
13251,2552416,13252,2402994,2402994,13349,75
13350,2556252,13351,2402994,2402994,13450,41
13451,2556420,13451,2402994,2402994,13550,65
13551,2587192,13551,2402994,2402994,13650,66
13651,2595576,13651,2402994,2402994,13751,63
13752,2602760,13752,2402994,2402994,13851,75
13852,2657820,13853,2402994,2402994,13951,66
13952,2679276,13953,2402994,2402994,14052,49
14054,2688940,14056,2402994,2402994,14152,52
14153,2689596,14154,2402994,2402994,14253,38
14254,2690780,14258,2402994,2402994,14353,53
14354,2693956,14354,2402994,2402994,14454,50
14454,2694212,14456,2402994,2402994,14556,50
14557,2694808,14558,2402994,2402994,14656,50
14657,2695068,14658,2402994,2402994,14755,56
14756,2694476,14757,2402994,2402994,14857,25
14858,2695400,14859,2402994,2402994,14957,21
14959,2695400,14960,2402994,2402994,15057,43
15060,2695908,15062,2402994,2402994,15158,35
15159,2695908,15159,2402994,2402994,15259,26
15260,2695908,15261,2402994,2402994,15360,20
15361,2695316,15363,2402994,2402994,15459,34
15460,2695524,15461,2402994,2402994,15559,21
15560,2695616,15561,2402994,2402994,15664,25
15667,2678976,15669,2402994,2402994,15761,33
15762,2677868,15763,2402994,2402994,15861,39
15862,2678840,15863,2402994,2402994,15965,25
15967,2678956,15969,2402994,2402994,16066,17
16071,2678364,16074,2402994,2402994,16164,24
16167,2678844,16168,2402994,2402994,16263,35
16264,2680524,16265,2402994,2402994,16366,40
16368,2680940,16370,2402994,2402994,16466,40
16468,2681156,16469,2402994,2402994,16565,42
16567,2681852,16568,2402994,2402994,16665,50
16666,2682124,16666,2402994,2402994,16767,33
16769,2681720,16770,2402994,2402994,16866,43
16868,2683212,16868,831087,831087,16966,74
16967,2683344,16967,831087,831087,17066,66
17068,2678236,17068,831087,831087,17166,52
17168,2669760,17168,831087,831087,17267,35
17268,2670288,17269,831087,831087,17368,52
17369,2670960,17370,831087,831087,17468,53
17470,2672592,17470,831087,831087,17569,43
