RUN_NUMBER,STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",291927,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",50365,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",45677,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",32552,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",485885,0,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",60104,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",498385,0,1,2,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",59532,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",61354,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",426563,0,2,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",339583,0,1,2,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",45729,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",69844,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",40000,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",59584,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",61615,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",53438,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",65729,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",67395,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",102656,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",72760,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",105156,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",871146,0,1,5,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",448281,0,1,5,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",452656,0,1,2,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",61511,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",386094,0,1,2,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",69480,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",454063,0,1,2,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",59739,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",57657,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",455104,0,1,5,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",373021,0,1,2,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",45833,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",91719,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",44896,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",49062,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",165729,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",55052,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",66875,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",53593,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",67864,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",60416,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",70938,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1031614,0,1,5,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",338541,0,1,5,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",270000,0,1,2,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",74063,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",410885,0,1,2,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",65000,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",397239,0,1,2,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",56510,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",65834,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",463854,0,1,5,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",480469,0,1,2,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",52240,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",57917,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",59479,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",65729,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",54531,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",61614,0,0,0,True
3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",57396,0,0,0,True
