STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",871146,0,1,5,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",448281,0,1,5,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",452656,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",61511,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",386094,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",69480,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",454063,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",59739,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",57657,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",455104,0,1,5,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",373021,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",45833,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",91719,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",44896,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",49062,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",165729,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",55052,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",66875,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",53593,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",67864,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",60416,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",70938,0,0,0,True
