Run number,cpu,mem
1,16.30995670995668,254636.00432900432
2,24.775700934579415,253117.70560747664
3,7.20000000000003,257100.62403100776
4,26.44238683127574,253938.19753086418
5,19.41223628691983,252015.9535864979
6,0.0,251789.70952380952
7,27.1195,250435.18
8,36.332820512820504,249567.75384615385
9,41.623232323232315,253696.68181818182
10,50.66649214659685,250356.68586387436
