Run number,cpu,mem
1,0.0,181703.48958333334
2,13.353846153846154,179737.14932126697
3,23.19206349206349,181457.9470899471
4,18.969473684210513,181269.62631578947
5,21.588481675392668,181360.4659685864
6,9.279234972677584,181316.6338797814
7,22.0,180976.00574712644
8,5.8999999999999835,180208.06976744186
9,0.0,180837.5421686747
10,32.31618497109828,183973.40462427746
