Run number,cpu,mem
1,1.7351351351351507,346541.8198198198
2,66.0,347741.6457399103
3,26.593832599118947,346175.9911894273
4,0.5,347879.48245614034
5,14.356637168141594,347129.69469026546
6,22.0,350294.7269076305
7,1.3999999999999988,347069.9557522124
8,19.0,347011.54260089685
9,20.0,349323.4798206278
10,7.09999999999998,346174.43577981653
