STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",571354,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",47760,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",44948,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1009948,0,2,1,False
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",737709,0,3,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",528854,0,3,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",642552,0,3,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",635156,0,3,1,True
