Time  [ms],Memory Usage [KB],Time  [ms],Battery Power [uW] (Raw),Battery Power [uW] (Delta),Time  [ms],CPU Load [%]
57,2538296,58,0,0,29,13
80,2538280,81,0,0,79,39
181,2538864,181,0,0,180,29
281,2538948,281,0,0,280,24
433,2539180,434,0,0,432,17
533,2539624,534,0,0,532,20
637,2539608,639,0,0,635,13
686,2539228,688,0,0,684,23
787,2539760,788,0,0,785,9
885,2540568,885,0,0,884,21
987,2541032,987,0,0,985,15
1090,2540268,1091,0,0,1088,14
1192,2540268,1194,0,0,1189,7
1288,2539584,1289,0,0,1287,19
1389,2540336,1390,0,0,1387,16
1491,2539872,1493,0,0,1490,16
1594,2539924,1596,0,0,1591,3
1693,2540892,1694,0,0,1690,12
1790,2541192,1790,0,0,1789,16
1893,2541192,1894,0,0,1891,15
1998,2540428,2000,0,0,1994,7
2091,2540732,2092,0,0,2090,16
2196,2540824,2197,0,0,2193,18
2296,2540824,2298,0,0,2294,15
2399,2540064,2401,0,0,2395,7
2494,2541164,2495,0,0,2492,17
2596,2541228,2597,0,0,2594,18
2699,2540836,2700,0,0,2696,17
2800,2541056,2802,0,0,2797,2
2896,2541148,2896,0,0,2894,16
2997,2541664,2998,0,0,2996,16
3098,2541380,3099,0,0,3097,15
3201,2541380,3203,0,0,3198,5
3298,2541364,3299,0,0,3297,16
3403,2542192,3404,0,0,3399,14
3500,2541604,3501,0,0,3499,15
3605,2541636,3606,0,0,3602,7
3699,2541976,3700,0,0,3698,29
3799,2541736,3800,0,0,3798,26
3900,2541940,3901,0,0,3899,22
4001,2542880,4002,0,0,4000,17
4101,2544952,4101,0,0,4099,31
4200,2546232,4200,0,0,4199,25
4301,2546148,4301,0,0,4300,22
4401,2542252,4401,0,0,4400,17
4502,2542884,4502,0,0,4501,15
4604,2542360,4605,0,0,4603,27
4706,2559140,4706,0,0,4705,33
4806,2557560,4806,0,0,4805,30
4905,2546832,4906,0,0,4905,28
5007,2547332,5008,0,0,5006,12
5108,2549136,5109,0,0,5106,26
5207,2549376,5207,0,0,5206,32
5307,2548764,5308,0,0,5306,25
5408,2579864,5408,0,0,5407,30
5509,2581612,5509,0,0,5507,28
5609,2582124,5609,0,0,5607,26
5710,2581920,5710,0,0,5709,19
5810,2583724,5811,0,0,5809,35
5910,2584792,5910,0,0,5909,29
6010,2584204,6010,0,0,6009,28
6111,2583812,6111,0,0,6110,3
6211,2584940,6211,0,0,6210,0
6312,2585044,6312,0,0,6311,24
6412,2585068,6413,0,0,6411,17
6513,2584448,6514,0,0,6512,5
6614,2584696,6614,0,0,6613,12
6714,2584960,6714,0,0,6713,20
6814,2584960,6815,0,0,6813,16
6915,2584368,6915,0,0,6914,16
7016,2584368,7017,0,0,7015,2
7116,2584504,7117,0,0,7115,17
7217,2585152,7217,0,0,7216,16
7317,2585392,7317,0,0,7316,19
7417,2584520,7418,0,0,7417,9
7519,2584900,7519,0,0,7518,11
7619,2585704,7620,0,0,7618,19
7719,2585704,7719,0,0,7718,17
7819,2585920,7820,0,0,7818,14
7921,2585320,7921,0,0,7920,5
