Run number,Duration [ms],Memory Usage [KB],Battery Power [uW] (Raw),Battery Power [uW] (Delta),CPU Load [%],Battery Power [uW] (Raw) (Non zero),Battery Power [uW] (Delta) (Non zero)
1,107624,2499914.9804651164,1130175.136744186,1130175.136744186,19.72279069767442,1807943.857142857,1807943.857142857
2,113521,2629796.190644307,1072728.637246249,1072728.637246249,31.663402895872757,1340023.7552370452,1340023.7552370452
3,113102,2490963.341009743,852343.9539415411,408036.3188662533,30.08237378210806,1043705.3405639913,499645.34056399134
