STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1016146,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",4756354,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",60521,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",6446927,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",48646,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",4270364,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",49739,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",49219,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",50104,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",4115365,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",5915938,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",40781,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",547917,0,3,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",359532,0,2,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",251927,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",5086615,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",40886,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",6884167,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",41875,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",403489,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",4718854,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",50416,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",9705208,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",48958,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",4125625,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",11304479,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",44010,0,0,0,True
