Run number,cpu,mem
1,18.128205128205135,164501.08058608058
2,20.276014760147593,164695.88191881918
3,17.41062271062269,165922.11355311357
4,20.377372262773708,164650.598540146
5,18.95088967971533,164961.12099644128
6,10.0,164546.24460431654
7,1.8000000000000078,164866.3925925926
8,26.0,164757.66917293234
9,14.504513888888868,165787.72222222222
10,28.313877551020397,160519.7306122449
