STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",506406,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",302813,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",289948,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",28802,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",384167,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",40104,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",239063,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",542552,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",174114,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",47969,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",272239,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",315782,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",176666,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",40573,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",347239,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",45573,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",247239,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",227604,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",231719,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",37396,0,0,0,True
