STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",684375,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",168021,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",306667,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",96615,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",267448,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",46354,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",870834,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",322187,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",282396,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",57448,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",254011,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1793958,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",254531,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",40052,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",948646,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",46407,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",293229,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",317552,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",390938,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",53177,0,0,0,True
