Time  [ms],Memory Usage [KB],Time  [ms],Battery Power [uW] (Raw),Battery Power [uW] (Delta),Time  [ms],CPU Load [%]
32,2421500,33,674885,0,90,25
91,2422528,92,674885,0,190,29
191,2423492,192,674885,0,294,18
296,2423728,297,674885,0,392,10
394,2422792,395,674885,0,494,7
497,2422908,499,674885,0,595,21
597,2424068,598,674885,0,693,35
693,2422544,694,674885,0,793,22
794,2421972,794,674885,0,895,12
897,2422236,898,674885,0,994,20
995,2420728,996,674885,0,1097,16
1099,2420336,1100,674885,0,1197,12
1199,2419252,1201,674885,0,1297,5
1299,2418996,1300,674885,0,1396,21
1397,2420492,1398,674885,0,1496,15
1497,2420492,1498,674885,0,1598,13
1600,2419904,1601,674885,0,1699,9
1702,2420140,1703,674885,0,1799,14
1801,2420796,1802,674885,0,1901,16
1904,2420796,1905,674885,0,2001,17
2003,2419620,2004,674885,0,2103,2
2108,2419900,2110,674885,0,2200,18
2201,2420144,2202,674885,0,2303,15
2307,2420192,2308,674885,0,2400,16
2402,2419900,2402,674885,0,2502,7
2504,2419724,2504,674885,0,2603,16
2603,2420272,2604,674885,0,2705,16
2707,2420512,2707,674885,0,2804,16
2804,2420120,2805,674885,0,2905,5
2906,2420432,2907,674885,0,3005,15
3006,2420496,3006,0,0,3106,16
3107,2420792,3107,0,0,3206,16
3207,2420760,3207,0,0,3308,6
3309,2420168,3310,0,0,3411,16
3412,2420216,3412,0,0,3511,18
3512,2421120,3513,0,0,3611,14
3612,2421108,3613,0,0,3712,7
3714,2420324,3714,0,0,3812,23
3813,2419916,3814,0,0,3913,30
3914,2421012,3914,0,0,4013,23
4014,2420356,4014,0,0,4115,18
4116,2420680,4116,0,0,4214,28
4215,2422316,4215,0,0,4315,28
4315,2423248,4316,0,0,4415,28
4416,2438904,4416,0,0,4515,41
4516,2435896,4517,0,0,4616,25
4617,2421888,4617,0,0,4717,15
4718,2416204,4718,0,0,4817,25
4817,2418308,4818,0,0,4917,25
4918,2419044,4918,0,0,5018,17
5019,2419844,5019,0,0,5118,23
5119,2422192,5119,0,0,5218,32
5219,2422124,5219,0,0,5319,25
5320,2425272,5320,0,0,5419,24
5420,2421324,5420,0,0,5519,37
5520,2423220,5520,0,0,5620,31
5620,2423376,5621,0,0,5720,25
5721,2420396,5721,0,0,5820,31
5821,2421256,5821,0,0,5921,45
5922,2421688,5922,0,0,6021,32
6021,2415676,6022,0,0,6122,33
6122,2416912,6123,0,0,6222,39
6222,2418264,6223,0,0,6322,29
6323,2418896,6323,0,0,6423,20
6423,2420612,6423,0,0,6523,37
6523,2421424,6524,0,0,6623,37
6624,2417524,6624,0,0,6723,36
6724,2432312,6724,0,0,6824,31
6824,2435028,6825,0,0,6924,36
6925,2436488,6926,0,0,7025,31
7025,2437964,7025,0,0,7125,16
7126,2435352,7126,0,0,7226,29
7226,2433792,7226,0,0,7326,33
7326,2434648,7327,0,0,7426,28
7427,2435000,7427,0,0,7527,24
7528,2436032,7528,0,0,7627,38
7627,2439348,7628,0,0,7727,21
7728,2437088,7729,0,0,7828,11
7829,2433020,7829,0,0,7928,32
7929,2435212,7929,0,0,8029,35
8029,2435920,8030,0,0,8130,32
8132,2435988,8133,0,0,8231,31
8233,2438452,8233,0,0,8331,21
8332,2438036,8333,0,0,8431,34
8432,2438812,8433,0,0,8533,34
8535,2435680,8536,0,0,8632,39
8633,2437000,8633,0,0,8732,40
8733,2438528,8733,0,0,8832,35
8833,2439352,8833,0,0,8933,22
8935,2439240,8935,0,0,9033,36
9034,2426632,9034,0,0,9134,29
9134,2422668,9134,0,0,9234,28
9234,2423576,9235,0,0,9334,18
9335,2424980,9335,0,0,9435,28
9436,2425980,9436,0,0,9535,29
9536,2427192,9536,0,0,9635,13
9636,2426988,9636,0,0,9737,18
9738,2422036,9738,0,0,9837,32
9838,2422744,9839,0,0,9937,32
9937,2422756,9938,0,0,10037,14
10038,2423296,10038,0,0,10138,26
10138,2426152,10139,0,0,10238,21
10239,2427020,10239,0,0,10339,16
10339,2426532,10339,0,0,10439,20
10440,2422284,10440,0,0,10539,30
10540,2423280,10540,0,0,10639,34
10640,2423932,10640,0,0,10740,17
10741,2424720,10741,0,0,10840,31
10841,2424996,10841,0,0,10941,28
10941,2426584,10941,0,0,11041,10
11041,2421288,11042,0,0,11141,25
11142,2423088,11143,0,0,11242,40
11242,2425904,11243,0,0,11342,43
