Run number,cpu,mem
1,0.10000000000000027,243123.3034188034
2,25.013304721030064,244767.63948497854
3,22.0,246514.37109375
4,24.912711864406802,244137.09322033898
5,0.10309734513274352,247789.34513274336
6,7.200000000000031,247921.25461254612
7,0.10000000000000026,243888.67099567098
8,18.86607142857141,243206.20982142858
9,16.69095022624432,245828.3076923077
10,29.0,242850.5339366516
