Run number,Duration [ms],Memory Usage [KB],Battery Power [uW] (Raw),Battery Power [uW] (Delta),CPU Load [%],Battery Power [uW] (Raw) (Non zero),Battery Power [uW] (Delta) (Non zero)
1,152535,2585208.0893561104,555726.7036793693,555081.7036793693,16.11760840998686,555726.7036793693,555081.7036793693
2,162497,2602420.411837238,755863.1220715167,755863.1220715167,22.44451294697904,797664.2706571242,797664.2706571242
3,160078,2508373.8309329995,1344575.1734502192,1344575.1734502192,20.944270507201,1952078.6836363636,1952078.6836363636
