Run number,cpu,mem
1,1.0394736842105183,163000.02631578947
2,22.025225225225228,161636.94594594595
3,14.420000000000009,162983.41739130433
4,19.673275862068955,163343.7327586207
5,0.0,160789.44347826086
6,21.0,162191.07627118644
7,16.41724137931035,162944.2068965517
8,0.0,161059.7289719626
9,22.620618556701032,160657.7319587629
10,0.0,161668.69696969696
