STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"TfprPrefetchingStrategy",4171354,0,1,1,True
"TfprPrefetchingStrategy",6359948,2,1,1,True
"TfprPrefetchingStrategy",1614,0,0,0,True
"TfprPrefetchingStrategy",10360052,2,1,1,True
"TfprPrefetchingStrategy",1667,0,0,0,True
"TfprPrefetchingStrategy",9470573,2,1,1,True
"TfprPrefetchingStrategy",1771,0,0,0,True
"TfprPrefetchingStrategy",1614,0,0,0,True
"TfprPrefetchingStrategy",1771,0,0,0,True
"TfprPrefetchingStrategy",5258542,2,1,1,True
"TfprPrefetchingStrategy",15003438,2,1,1,True
"TfprPrefetchingStrategy",2343,0,0,0,True
"TfprPrefetchingStrategy",854740,0,1,1,True
"TfprPrefetchingStrategy",743646,0,1,1,True
"TfprPrefetchingStrategy",1405782,0,1,1,True
"TfprPrefetchingStrategy",11303802,2,1,1,True
"TfprPrefetchingStrategy",1563,0,0,0,True
"TfprPrefetchingStrategy",11177344,2,1,1,True
"TfprPrefetchingStrategy",1615,0,0,0,True
"TfprPrefetchingStrategy",1184583,0,1,1,True
"TfprPrefetchingStrategy",6831145,2,1,1,True
"TfprPrefetchingStrategy",1510,0,0,0,True
"TfprPrefetchingStrategy",13666250,2,1,1,True
"TfprPrefetchingStrategy",1980,0,0,0,True
"TfprPrefetchingStrategy",7838021,2,1,1,True
"TfprPrefetchingStrategy",6912343,2,1,1,True
"TfprPrefetchingStrategy",2812,0,0,0,True
