Run number,Duration [ms],Memory Usage [KB],Battery Power [uW] (Raw),Battery Power [uW] (Delta),CPU Load [%],Battery Power [uW] (Raw) (Non zero),Battery Power [uW] (Delta) (Non zero)
1,181169,2516033.399003874,873389.260653016,873389.260653016,58.884892086330936,1070701.7598371778,1070701.7598371778
2,180493,2510536.053333333,342175.17,342175.17,56.50359567901234,495906.04347826086,495906.04347826086
3,180075,2542616.122494432,318984.5579064588,318984.5579064588,57.577140924400176,922538.2705314009,922538.2705314009
