STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",956979,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",4322344,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",58437,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",7701979,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",37343,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",5242188,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",65365,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",70729,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",52291,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",11735104,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",6071562,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",62500,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",555104,0,3,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",604167,0,2,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",449323,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",6135833,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",77135,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",6400520,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",53385,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",235573,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",7073750,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",61146,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",6870365,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",99270,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",8117083,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",3812916,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",61042,0,0,0,True
