STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",790364,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",7928177,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",59531,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",4740729,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",31093,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",2785052,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",38281,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",65104,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",58177,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",3964062,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",7764844,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",40052,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",722239,0,3,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",483125,0,2,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",226145,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",4585000,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",40364,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",4329375,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",52760,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",273437,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",4147552,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",45261,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",4321302,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",48698,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",4781563,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",5235364,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",54740,0,0,0,True
