STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",350573,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",56614,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",34063,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1196093,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",59062,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1070990,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",59688,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",43386,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",42292,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1980990,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1527292,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",62708,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",61042,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",56406,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",41302,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",81250,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",56510,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1514011,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",57708,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",56355,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",84896,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",53802,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",3966146,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",57968,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",2584322,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",2547812,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",41198,0,0,0,True
