STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",806197,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",8235729,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",39687,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",6412500,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",58073,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",15078750,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",52083,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",80104,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",3515208,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",9936823,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",46302,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",583177,0,3,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",406980,0,2,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",251458,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",6009740,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",62708,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",12627032,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",64635,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",261458,0,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",13966823,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",52031,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",7480833,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",64427,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",5848907,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",15881562,2,1,1,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",392240,0,0,0,True
