Run number,cpu,mem
1,16.790756302521007,166029.09243697478
2,0.0,165425.44537815126
3,12.723333333333338,164000.90277777778
4,11.84189944134078,165574.37150837987
5,14.984313725490194,165062.15406162466
6,8.817867435158488,164350.80403458214
7,11.869822485207088,164417.29585798815
8,13.732163742690062,164840.9649122807
9,16.978901734104117,165123.0549132948
10,21.0,165288.80403458214
