STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",852031,0,1,5,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",306667,0,1,5,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",248021,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",35104,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",359635,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",63230,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",290521,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",48541,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",75104,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",505885,0,1,5,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",311615,0,1,2,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",83021,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",58490,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",61511,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",55157,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",57396,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",56354,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",65834,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",58593,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",49583,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",61198,0,0,0,True
"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",74635,0,0,0,True
