Run number,Duration [ms],Memory Usage [KB],Battery Power [uW] (Raw),Battery Power [uW] (Delta),CPU Load [%],Battery Power [uW] (Raw) (Non zero),Battery Power [uW] (Delta) (Non zero)
1,176994,2513230.629671574,526055.0441676105,526055.0441676105,47.783554083743645,882253.7587844254,882253.7587844254
2,181042,2607923.5786956823,1389897.8256096868,0.0,58.02493074792244,1393758.6529030472,0.0
3,179640,2506952.535714286,1865954.178013393,1865954.178013393,55.11723576759805,2162865.3861578265,2162865.3861578265
