RUN_NUMBER,STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",263646,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",56979,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",45052,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1311927,2,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",50468,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1386458,2,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",47813,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",2431302,2,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1875833,2,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",55729,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",55573,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",76302,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",48438,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",75938,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",105521,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",2018802,2,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",50208,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",103698,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",69271,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",58854,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",6473750,2,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",137031,0,0,0,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",2630781,2,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",3382761,2,1,1,True
1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",58281,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",779115,0,1,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",4375469,2,1,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",54375,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",4803490,2,1,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",58282,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",5932396,2,1,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",52187,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",61458,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",66302,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",2637969,2,1,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",3164843,2,1,1,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",54323,0,0,0,True
2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",632240,0,3,1,True
